"SubjectID","Angle","Base factor","Response Time","EstXCoor","EstYCoor","ExpXCoor","ExpYCoor","ExpAngle"
1,36,0.02,7097,1348,2188,1350.,2186.1956919678983,108
1,36,0.02,6918,1351,2185,1350.,2186.1956919678983,108
1,36,0.02,6641,1351,2186,1350.,2186.1956919678983,108
1,36,0.02,10249,1350,2187,1350.,2186.1956919678983,108
1,36,0.02,7976,1349,2187,1350.,2186.1956919678983,108
1,36,0.02,12255,1350,2188,1350.,2186.1956919678983,108
1,36,0.08,7273,1352,2142,1350.,2144.7827678715926,108
1,36,0.08,6841,1353,2142,1350.,2144.7827678715926,108
1,36,0.08,8475,1351,2150,1350.,2144.7827678715926,108
1,36,0.08,6008,1350,2149,1350.,2144.7827678715926,108
1,36,0.08,8651,1350,2141,1350.,2144.7827678715926,108
1,36,0.08,8403,1347,2142,1350.,2144.7827678715926,108
1,36,0.08,6648,1352,2135,1350.,2144.7827678715926,108
1,36,0.08,6895,1350,2136,1350.,2144.7827678715926,108
1,36,0.08,6985,1348,2148,1350.,2144.7827678715926,108
1,36,0.08,8715,1351,2145,1350.,2144.7827678715926,108
1,36,0.5,11437,1369,1906,1350.,1854.8922991974537,108
1,36,0.5,7425,1348,1871,1350.,1854.8922991974537,108
1,36,0.5,8193,1343,1840,1350.,1854.8922991974537,108
1,36,0.5,7324,1355,1800,1350.,1854.8922991974537,108
1,36,0.5,11606,1346,1892,1350.,1854.8922991974537,108
1,36,0.5,9720,1369,1834,1350.,1854.8922991974537,108
1,36,0.5,7433,1360,1860,1350.,1854.8922991974537,108
1,36,0.5,16325,1353,1849,1350.,1854.8922991974537,108
1,36,0.5,7811,1343,1908,1350.,1854.8922991974537,108
1,36,0.5,5839,1344,1872,1350.,1854.8922991974537,108
1,45,0.02,15197,1351,2183,1350.,2181.,90
1,45,0.02,11039,1351,2183,1350.,2181.,90
1,45,0.02,6359,1351,2180,1350.,2181.,90
1,45,0.02,6169,1350,2180,1350.,2181.,90
1,45,0.02,7225,1350,2182,1350.,2181.,90
1,45,0.02,5447,1349,2183,1350.,2181.,90
1,45,0.02,6937,1351,2184,1350.,2181.,90
1,45,0.02,5021,1351,2181,1350.,2181.,90
1,45,0.02,13693,1349,2181,1350.,2181.,90
1,45,0.02,9271,1351,2181,1350.,2181.,90
1,36,1,12551,1368,1579,1350.,1509.7845983949073,108
1,36,1,11807,1377,1576,1350.,1509.7845983949073,108
1,36,1,8002,1374,1535,1350.,1509.7845983949073,108
1,36,1,10045,1356,1511,1350.,1509.7845983949073,108
1,36,1,9893,1376,1580,1350.,1509.7845983949073,108
1,36,1,9758,1381,1503,1350.,1509.7845983949073,108
1,36,1,11537,1384,1560,1350.,1509.7845983949073,108
1,36,1,7498,1368,1576,1350.,1509.7845983949073,108
1,36,1,11064,1344,1576,1350.,1509.7845983949073,108
1,36,1,11879,1370,1558,1350.,1509.7845983949073,108
1,45,0.08,7209,1353,2117,1350.,2124.,90
1,45,0.08,8309,1354,2132,1350.,2124.,90
1,45,0.08,18337,1350,2128,1350.,2124.,90
1,45,0.08,9602,1354,2128,1350.,2124.,90
1,45,0.08,11579,1351,2126,1350.,2124.,90
1,45,0.08,5895,1350,2132,1350.,2124.,90
1,45,0.08,11439,1353,2128,1350.,2124.,90
1,45,0.08,7873,1349,2127,1350.,2124.,90
1,45,0.08,5889,1350,2124,1350.,2124.,90
1,45,0.08,7949,1354,2132,1350.,2124.,90
1,30,0.02,10141,1349,2186,1350.,2189.030344885397,120
1,30,0.02,8475,1350,2189,1350.,2189.030344885397,120
1,30,0.02,9669,1350,2185,1350.,2189.030344885397,120
1,30,0.02,6778,1350,2188,1350.,2189.030344885397,120
1,30,0.02,7385,1351,2187,1350.,2189.030344885397,120
1,30,0.02,6279,1349,2190,1350.,2189.030344885397,120
1,30,0.02,13803,1351,2188,1350.,2189.030344885397,120
1,30,0.02,6325,1351,2191,1350.,2189.030344885397,120
1,30,0.02,11463,1350,2189,1350.,2189.030344885397,120
1,30,0.02,13859,1352,2188,1350.,2189.030344885397,120
1,30,0.08,10093,1348,2152,1350.,2156.1213795415883,120
1,30,0.08,6287,1349,2155,1350.,2156.1213795415883,120
1,30,0.08,6263,1349,2152,1350.,2156.1213795415883,120
1,30,0.08,15109,1355,2158,1350.,2156.1213795415883,120
1,30,0.08,6831,1354,2159,1350.,2156.1213795415883,120
1,30,0.08,7369,1349,2156,1350.,2156.1213795415883,120
1,30,0.08,5876,1347,2156,1350.,2156.1213795415883,120
1,30,0.08,9075,1353,2150,1350.,2156.1213795415883,120
1,30,0.08,9549,1356,2162,1350.,2156.1213795415883,120
1,30,0.08,5335,1352,2160,1350.,2156.1213795415883,120
1,30,1,8004,1352,1700,1350.,1651.5172442698554,120
1,30,1,7561,1356,1724,1350.,1651.5172442698554,120
1,30,1,7345,1384,1623,1350.,1651.5172442698554,120
1,30,1,6539,1390,1668,1350.,1651.5172442698554,120
1,30,1,9669,1360,1691,1350.,1651.5172442698554,120
1,30,1,8412,1346,1721,1350.,1651.5172442698554,120
1,30,1,12965,1399,1730,1350.,1651.5172442698554,120
1,30,1,21349,1377,1734,1350.,1651.5172442698554,120
1,30,1,27469,1400,1724,1350.,1651.5172442698554,120
1,30,1,8715,1374,1698,1350.,1651.5172442698554,120
2,30,0.02,13691,1351,2188,1350.,2189.030344885397,120
2,30,0.02,11383,1351,2191,1350.,2189.030344885397,120
2,30,0.02,9163,1350,2188,1350.,2189.030344885397,120
2,30,0.02,10045,1351,2188,1350.,2189.030344885397,120
2,30,0.02,6962,1350,2190,1350.,2189.030344885397,120
2,30,0.02,6497,1351,2187,1350.,2189.030344885397,120
2,30,0.02,13569,1351,2187,1350.,2189.030344885397,120
2,30,0.02,8499,1351,2186,1350.,2189.030344885397,120
2,30,0.02,11322,1351,2187,1350.,2189.030344885397,120
2,30,0.02,7465,1350,2188,1350.,2189.030344885397,120
2,45,0.02,8283,1351,2182,1350.,2181.,90
2,45,0.02,17387,1351,2183,1350.,2181.,90
2,45,0.02,11151,1350,2181,1350.,2181.,90
2,45,0.02,9895,1351,2182,1350.,2181.,90
2,45,0.02,10657,1350,2178,1350.,2181.,90
2,45,0.02,12231,1350,2181,1350.,2181.,90
2,45,0.02,9738,1350,2180,1350.,2181.,90
2,45,0.02,7733,1351,2180,1350.,2181.,90
2,45,0.02,6079,1352,2182,1350.,2181.,90
2,45,0.02,8195,1351,2178,1350.,2181.,90
2,36,1,17135,1332,1499,1350.,1509.7845983949073,108
2,36,1,9941,1348,1477,1350.,1509.7845983949073,108
2,36,1,7988,1367,1512,1350.,1509.7845983949073,108
2,36,1,10437,1351,1519,1350.,1509.7845983949073,108
2,36,1,5844,1376,1546,1350.,1509.7845983949073,108
2,36,1,9853,1340,1568,1350.,1509.7845983949073,108
2,36,1,15091,1371,1560,1350.,1509.7845983949073,108
2,36,1,7625,1380,1523,1350.,1509.7845983949073,108
2,36,1,9549,1336,1460,1350.,1509.7845983949073,108
2,36,1,12567,1350,1489,1350.,1509.7845983949073,108
2,36,0.02,19730,1351,2189,1350.,2186.1956919678983,108
2,36,0.02,12431,1351,2186,1350.,2186.1956919678983,108
2,36,0.02,5547,1350,2188,1350.,2186.1956919678983,108
2,36,0.02,6607,1351,2186,1350.,2186.1956919678983,108
2,36,0.02,17631,1351,2189,1350.,2186.1956919678983,108
2,36,0.02,17271,1351,2189,1350.,2186.1956919678983,108
2,36,0.02,7777,1350,2185,1350.,2186.1956919678983,108
2,36,0.02,8542,1351,2185,1350.,2186.1956919678983,108
2,36,0.02,7051,1350,2186,1350.,2186.1956919678983,108
2,36,0.02,5989,1351,2186,1350.,2186.1956919678983,108
2,45,1,20191,1320,1300,1350.,1250.,90
2,45,1,25547,1347,1310,1350.,1250.,90
2,45,1,29217,1365,1259,1350.,1250.,90
2,45,1,17167,1358,1246,1350.,1250.,90
2,45,1,7144,1314,1259,1350.,1250.,90
2,45,1,7037,1316,1248,1350.,1250.,90
2,45,1,19257,1341,1257,1350.,1250.,90
2,45,1,9378,1338,1308,1350.,1250.,90
2,45,1,10569,1346,1284,1350.,1250.,90
2,45,1,6117,1351,1204,1350.,1250.,90
2,45,0.08,11223,1352,2124,1350.,2124.,90
2,45,0.08,7329,1350,2118,1350.,2124.,90
2,45,0.08,6672,1353,2129,1350.,2124.,90
2,45,0.08,6489,1352,2125,1350.,2124.,90
2,45,0.08,12273,1354,2128,1350.,2124.,90
2,45,0.08,9939,1351,2123,1350.,2124.,90
2,45,0.08,6921,1352,2115,1350.,2124.,90
2,45,0.08,20635,1353,2123,1350.,2124.,90
2,45,0.08,5935,1354,2117,1350.,2124.,90
2,45,0.08,8876,1354,2122,1350.,2124.,90
2,30,0.08,17032,1349,2154,1350.,2156.1213795415883,120
2,30,0.08,9315,1352,2153,1350.,2156.1213795415883,120
2,30,0.08,13823,1353,2150,1350.,2156.1213795415883,120
2,30,0.08,15653,1352,2152,1350.,2156.1213795415883,120
2,30,0.08,7854,1354,2152,1350.,2156.1213795415883,120
2,30,0.08,6820,1356,2150,1350.,2156.1213795415883,120
2,30,0.08,7664,1352,2154,1350.,2156.1213795415883,120
2,30,0.08,6039,1350,2152,1350.,2156.1213795415883,120
2,30,0.08,6913,1352,2153,1350.,2156.1213795415883,120
2,30,0.08,10712,1352,2154,1350.,2156.1213795415883,120
2,30,1,15396,1339,1650,1350.,1651.5172442698554,120
2,30,1,23075,1338,1634,1350.,1651.5172442698554,120
2,30,1,20118,1360,1663,1350.,1651.5172442698554,120
2,30,1,13098,1356,1609,1350.,1651.5172442698554,120
2,30,1,8219,1372,1640,1350.,1651.5172442698554,120
2,30,1,7473,1366,1689,1350.,1651.5172442698554,120
2,30,1,11887,1368,1656,1350.,1651.5172442698554,120
2,30,1,8604,1367,1675,1350.,1651.5172442698554,120
2,30,1,14579,1375,1648,1350.,1651.5172442698554,120
2,30,1,17204,1368,1714,1350.,1651.5172442698554,120
2,36,0.5,10163,1355,1848,1350.,1854.8922991974537,108
2,36,0.5,14859,1366,1808,1350.,1854.8922991974537,108
2,36,0.5,14876,1349,1842,1350.,1854.8922991974537,108
2,36,0.5,24466,1361,1842,1350.,1854.8922991974537,108
2,36,0.5,13819,1365,1833,1350.,1854.8922991974537,108
2,36,0.5,9398,1355,1869,1350.,1854.8922991974537,108
2,36,0.5,11335,1371,1842,1350.,1854.8922991974537,108
2,36,0.5,16429,1378,1853,1350.,1854.8922991974537,108
2,36,0.5,11879,1353,1864,1350.,1854.8922991974537,108
2,36,0.5,8419,1369,1815,1350.,1854.8922991974537,108
2,45,0.25,10325,1355,1969,1350.,1962.5,90
2,45,0.25,11363,1355,1978,1350.,1962.5,90
2,45,0.25,9125,1352,1953,1350.,1962.5,90
2,45,0.25,6403,1354,1949,1350.,1962.5,90
2,45,0.25,7959,1355,1947,1350.,1962.5,90
2,45,0.25,8899,1357,1959,1350.,1962.5,90
2,45,0.25,7265,1361,1943,1350.,1962.5,90
2,45,0.25,6623,1358,1959,1350.,1962.5,90
2,45,0.25,9461,1358,1968,1350.,1962.5,90
2,45,0.25,7298,1353,1949,1350.,1962.5,90
2,30,0.5,31325,1353,1932,1350.,1925.7586221349277,120
2,30,0.5,16807,1363,1904,1350.,1925.7586221349277,120
2,30,0.5,21617,1353,1911,1350.,1925.7586221349277,120
2,30,0.5,6268,1357,1936,1350.,1925.7586221349277,120
2,30,0.5,16341,1362,1943,1350.,1925.7586221349277,120
2,30,0.5,8381,1364,1929,1350.,1925.7586221349277,120
2,30,0.5,6529,1372,1931,1350.,1925.7586221349277,120
2,30,0.5,13410,1363,1939,1350.,1925.7586221349277,120
2,30,0.5,8723,1373,1911,1350.,1925.7586221349277,120
2,30,0.5,19064,1355,1940,1350.,1925.7586221349277,120
2,36,0.08,19975,1354,2147,1350.,2144.7827678715926,108
2,36,0.08,17221,1353,2142,1350.,2144.7827678715926,108
2,36,0.08,11037,1352,2145,1350.,2144.7827678715926,108
2,36,0.08,6535,1354,2144,1350.,2144.7827678715926,108
2,36,0.08,4373,1352,2141,1350.,2144.7827678715926,108
2,36,0.08,5073,1351,2150,1350.,2144.7827678715926,108
2,36,0.08,7957,1355,2147,1350.,2144.7827678715926,108
2,36,0.08,9421,1356,2145,1350.,2144.7827678715926,108
2,36,0.08,9844,1352,2142,1350.,2144.7827678715926,108
2,36,0.08,12391,1353,2148,1350.,2144.7827678715926,108
2,36,0.25,11279,1354,2034,1350.,2027.4461495987268,108
2,36,0.25,11487,1354,2035,1350.,2027.4461495987268,108
2,36,0.25,7609,1352,2007,1350.,2027.4461495987268,108
2,36,0.25,12157,1352,2036,1350.,2027.4461495987268,108
2,36,0.25,7796,1356,2026,1350.,2027.4461495987268,108
2,36,0.25,10525,1360,2023,1350.,2027.4461495987268,108
2,36,0.25,6754,1352,2025,1350.,2027.4461495987268,108
2,36,0.25,18741,1361,2035,1350.,2027.4461495987268,108
2,36,0.25,9741,1357,2021,1350.,2027.4461495987268,108
2,36,0.25,7667,1363,2018,1350.,2027.4461495987268,108
2,30,0.25,19433,1354,2066,1350.,2062.8793110674637,120
2,30,0.25,7258,1351,2055,1350.,2062.8793110674637,120
2,30,0.25,13289,1360,2057,1350.,2062.8793110674637,120
2,30,0.25,7881,1355,2076,1350.,2062.8793110674637,120
2,30,0.25,11239,1355,2053,1350.,2062.8793110674637,120
2,30,0.25,6929,1356,2072,1350.,2062.8793110674637,120
2,30,0.25,6124,1360,2054,1350.,2062.8793110674637,120
2,30,0.25,6680,1350,2060,1350.,2062.8793110674637,120
2,30,0.25,8161,1363,2070,1350.,2062.8793110674637,120
2,30,0.25,10719,1359,2072,1350.,2062.8793110674637,120
2,45,0.5,6657,1362,1707,1350.,1725.,90
2,45,0.5,7366,1361,1706,1350.,1725.,90
2,45,0.5,7641,1384,1656,1350.,1725.,90
2,45,0.5,6553,1377,1704,1350.,1725.,90
2,45,0.5,6910,1372,1715,1350.,1725.,90
2,45,0.5,6881,1360,1699,1350.,1725.,90
2,45,0.5,5495,1352,1717,1350.,1725.,90
2,45,0.5,7751,1370,1684,1350.,1725.,90
2,45,0.5,17040,1363,1730,1350.,1725.,90
2,45,0.5,7511,1360,1752,1350.,1725.,90
3,36,0.02,36265,1349,2190,1350.,2186.1956919678983,108
3,36,0.02,12789,1350,2189,1350.,2186.1956919678983,108
3,36,0.02,29045,1350,2187,1350.,2186.1956919678983,108
3,36,0.02,8067,1350,2188,1350.,2186.1956919678983,108
3,36,0.02,16855,1350,2185,1350.,2186.1956919678983,108
3,36,0.02,12625,1349,2187,1350.,2186.1956919678983,108
3,36,0.02,10494,1350,2186,1350.,2186.1956919678983,108
3,36,0.02,17455,1350,2182,1350.,2186.1956919678983,108
3,36,0.02,11921,1351,2186,1350.,2186.1956919678983,108
3,36,0.02,24980,1350,2186,1350.,2186.1956919678983,108
3,45,0.5,19229,1330,1812,1350.,1725.,90
3,45,0.5,25899,1341,1784,1350.,1725.,90
3,45,0.5,15469,1352,1771,1350.,1725.,90
3,45,0.5,12889,1364,1737,1350.,1725.,90
3,45,0.5,23115,1357,1725,1350.,1725.,90
3,45,0.5,18593,1364,1771,1350.,1725.,90
3,45,0.5,23531,1352,1786,1350.,1725.,90
3,45,0.5,13257,1360,1758,1350.,1725.,90
3,45,0.5,16639,1356,1742,1350.,1725.,90
3,45,0.5,10006,1361,1766,1350.,1725.,90
3,45,1,13563,1304,1394,1350.,1250.,90
3,45,1,51043,1324,1345,1350.,1250.,90
3,45,1,60888,1335,1364,1350.,1250.,90
3,45,1,21434,1373,1237,1350.,1250.,90
3,45,1,30517,1345,1317,1350.,1250.,90
3,45,1,16781,1406,1291,1350.,1250.,90
3,45,1,11206,1359,1392,1350.,1250.,90
3,45,1,18000,1423,1370,1350.,1250.,90
3,45,1,11607,1360,1363,1350.,1250.,90
3,45,1,9067,1373,1326,1350.,1250.,90
3,36,0.5,17803,1344,1856,1350.,1854.8922991974537,108
3,36,0.5,25296,1344,1899,1350.,1854.8922991974537,108
3,36,0.5,19523,1349,1895,1350.,1854.8922991974537,108
3,36,0.5,18681,1353,1903,1350.,1854.8922991974537,108
3,36,0.5,9965,1369,1884,1350.,1854.8922991974537,108
3,36,0.5,14613,1359,1879,1350.,1854.8922991974537,108
3,36,0.5,11021,1361,1851,1350.,1854.8922991974537,108
3,36,0.5,22523,1362,1878,1350.,1854.8922991974537,108
3,36,0.5,8715,1350,1883,1350.,1854.8922991974537,108
3,36,0.5,9063,1345,1894,1350.,1854.8922991974537,108
3,30,0.5,10193,1348,1939,1350.,1925.7586221349277,120
3,30,0.5,23062,1338,1940,1350.,1925.7586221349277,120
3,30,0.5,17877,1350,1912,1350.,1925.7586221349277,120
3,30,0.5,44274,1355,1936,1350.,1925.7586221349277,120
3,30,0.5,12693,1375,1941,1350.,1925.7586221349277,120
3,30,0.5,16585,1360,1935,1350.,1925.7586221349277,120
3,30,0.5,10926,1363,1946,1350.,1925.7586221349277,120
3,30,0.5,19913,1354,1950,1350.,1925.7586221349277,120
3,30,0.5,16859,1359,1943,1350.,1925.7586221349277,120
3,30,0.5,15557,1335,1950,1350.,1925.7586221349277,120
3,30,1,26219,1338,1707,1350.,1651.5172442698554,120
3,30,1,46689,1373,1675,1350.,1651.5172442698554,120
3,30,1,32965,1369,1710,1350.,1651.5172442698554,120
3,30,1,27139,1395,1678,1350.,1651.5172442698554,120
3,30,1,15483,1354,1691,1350.,1651.5172442698554,120
3,30,1,49881,1366,1671,1350.,1651.5172442698554,120
3,30,1,19117,1397,1670,1350.,1651.5172442698554,120
3,30,1,20657,1385,1694,1350.,1651.5172442698554,120
3,30,1,29843,1360,1690,1350.,1651.5172442698554,120
3,30,1,8724,1359,1736,1350.,1651.5172442698554,120
3,36,0.08,14683,1350,2148,1350.,2144.7827678715926,108
3,36,0.08,12797,1350,2147,1350.,2144.7827678715926,108
3,36,0.08,9973,1350,2150,1350.,2144.7827678715926,108
3,36,0.08,10469,1352,2148,1350.,2144.7827678715926,108
3,36,0.08,24339,1353,2144,1350.,2144.7827678715926,108
3,36,0.08,7715,1348,2149,1350.,2144.7827678715926,108
3,36,0.08,7891,1353,2147,1350.,2144.7827678715926,108
3,36,0.08,7649,1354,2148,1350.,2144.7827678715926,108
3,36,0.08,7093,1352,2144,1350.,2144.7827678715926,108
3,36,0.08,7601,1355,2145,1350.,2144.7827678715926,108
3,45,0.02,12305,1350,2182,1350.,2181.,90
3,45,0.02,11392,1350,2177,1350.,2181.,90
3,45,0.02,16725,1351,2183,1350.,2181.,90
3,45,0.02,10679,1349,2180,1350.,2181.,90
3,45,0.02,7969,1349,2180,1350.,2181.,90
3,45,0.02,12683,1350,2180,1350.,2181.,90
3,45,0.02,9725,1350,2181,1350.,2181.,90
3,45,0.02,9503,1349,2181,1350.,2181.,90
3,45,0.02,11423,1348,2182,1350.,2181.,90
3,45,0.02,9219,1350,2182,1350.,2181.,90
3,30,0.08,22520,1350,2162,1350.,2156.1213795415883,120
3,30,0.08,8591,1352,2161,1350.,2156.1213795415883,120
3,30,0.08,14493,1352,2160,1350.,2156.1213795415883,120
3,30,0.08,12473,1348,2160,1350.,2156.1213795415883,120
3,30,0.08,8867,1347,2161,1350.,2156.1213795415883,120
3,30,0.08,11488,1349,2160,1350.,2156.1213795415883,120
3,30,0.08,7369,1351,2158,1350.,2156.1213795415883,120
3,30,0.08,7217,1353,2156,1350.,2156.1213795415883,120
3,30,0.08,6985,1352,2160,1350.,2156.1213795415883,120
3,30,0.08,13793,1351,2156,1350.,2156.1213795415883,120
3,36,0.25,20403,1349,2029,1350.,2027.4461495987268,108
3,36,0.25,13386,1359,2040,1350.,2027.4461495987268,108
3,36,0.25,16085,1354,2036,1350.,2027.4461495987268,108
3,36,0.25,12118,1355,2045,1350.,2027.4461495987268,108
3,36,0.25,14211,1359,2032,1350.,2027.4461495987268,108
3,36,0.25,13709,1355,2035,1350.,2027.4461495987268,108
3,36,0.25,14255,1351,2048,1350.,2027.4461495987268,108
3,36,0.25,11063,1354,2029,1350.,2027.4461495987268,108
3,36,0.25,9191,1363,2040,1350.,2027.4461495987268,108
3,36,0.25,11887,1363,2040,1350.,2027.4461495987268,108
3,45,0.08,11819,1353,2132,1350.,2124.,90
3,45,0.08,17767,1352,2131,1350.,2124.,90
3,45,0.08,16733,1354,2128,1350.,2124.,90
3,45,0.08,21621,1351,2128,1350.,2124.,90
3,45,0.08,24061,1352,2121,1350.,2124.,90
3,45,0.08,10561,1352,2126,1350.,2124.,90
3,45,0.08,13609,1352,2126,1350.,2124.,90
3,45,0.08,7785,1354,2121,1350.,2124.,90
3,45,0.08,6472,1353,2131,1350.,2124.,90
3,45,0.08,13917,1355,2124,1350.,2124.,90
3,45,0.25,36025,1355,1974,1350.,1962.5,90
3,45,0.25,35033,1354,1977,1350.,1962.5,90
3,45,0.25,21469,1356,1981,1350.,1962.5,90
3,45,0.25,19579,1351,1949,1350.,1962.5,90
3,45,0.25,23407,1357,1986,1350.,1962.5,90
3,45,0.25,10622,1352,1969,1350.,1962.5,90
3,45,0.25,16693,1362,1983,1350.,1962.5,90
3,45,0.25,9418,1345,1976,1350.,1962.5,90
3,45,0.25,10838,1365,1979,1350.,1962.5,90
3,45,0.25,10321,1351,1984,1350.,1962.5,90
3,30,0.25,33163,1355,2070,1350.,2062.8793110674637,120
3,30,0.25,23055,1352,2070,1350.,2062.8793110674637,120
3,30,0.25,26163,1346,2071,1350.,2062.8793110674637,120
3,30,0.25,12850,1357,2076,1350.,2062.8793110674637,120
3,30,0.25,9877,1354,2076,1350.,2062.8793110674637,120
3,30,0.25,16133,1355,2071,1350.,2062.8793110674637,120
3,30,0.25,8346,1358,2066,1350.,2062.8793110674637,120
3,30,0.25,10093,1349,2063,1350.,2062.8793110674637,120
3,30,0.25,7465,1364,2069,1350.,2062.8793110674637,120
3,30,0.25,9758,1359,2072,1350.,2062.8793110674637,120
3,30,0.02,6376,1350,2189,1350.,2189.030344885397,120
3,30,0.02,14715,1349,2188,1350.,2189.030344885397,120
3,30,0.02,10501,1352,2188,1350.,2189.030344885397,120
3,30,0.02,7996,1350,2188,1350.,2189.030344885397,120
3,30,0.02,9926,1350,2188,1350.,2189.030344885397,120
3,30,0.02,11016,1350,2189,1350.,2189.030344885397,120
3,30,0.02,16737,1350,2187,1350.,2189.030344885397,120
3,30,0.02,13250,1351,2186,1350.,2189.030344885397,120
3,30,0.02,12039,1350,2186,1350.,2189.030344885397,120
3,30,0.02,13767,1350,2187,1350.,2189.030344885397,120
3,36,1,26723,1343,1518,1350.,1509.7845983949073,108
3,36,1,30593,1371,1529,1350.,1509.7845983949073,108
3,36,1,18447,1360,1540,1350.,1509.7845983949073,108
3,36,1,17658,1379,1575,1350.,1509.7845983949073,108
3,36,1,17765,1380,1551,1350.,1509.7845983949073,108
3,36,1,10615,1367,1559,1350.,1509.7845983949073,108
3,36,1,13069,1372,1567,1350.,1509.7845983949073,108
3,36,1,14265,1394,1519,1350.,1509.7845983949073,108
3,36,1,13775,1388,1588,1350.,1509.7845983949073,108
3,36,1,22251,1359,1585,1350.,1509.7845983949073,108
4,45,1,15099,1350,1382,1350.,1250.,90
4,45,1,11271,1332,1390,1350.,1250.,90
4,45,1,11710,1322,1413,1350.,1250.,90
4,45,1,11472,1322,1445,1350.,1250.,90
4,45,1,8828,1344,1407,1350.,1250.,90
4,45,1,7017,1387,1385,1350.,1250.,90
4,45,1,9228,1276,1416,1350.,1250.,90
4,45,1,9546,1326,1404,1350.,1250.,90
4,45,1,14548,1349,1397,1350.,1250.,90
4,45,1,10818,1337,1455,1350.,1250.,90
4,30,0.08,10089,1349,2162,1350.,2156.1213795415883,120
4,30,0.08,7701,1351,2168,1350.,2156.1213795415883,120
4,30,0.08,7155,1348,2168,1350.,2156.1213795415883,120
4,30,0.08,9124,1350,2163,1350.,2156.1213795415883,120
4,30,0.08,6223,1348,2164,1350.,2156.1213795415883,120
