"SubjectID","Angle","Base factor","Response Time","EstAngle","ExpXCoor","ExpYCoor","ExpAngle"
1,30,0.5,4668,89,650.,755.6624327025936,120
1,30,0.5,5187,117,650.,755.6624327025936,120
1,30,0.5,6401,120,650.,755.6624327025936,120
1,30,0.5,6858,115,650.,755.6624327025936,120
1,30,0.5,3990,126,650.,755.6624327025936,120
1,30,0.5,3820,116,650.,755.6624327025936,120
1,30,0.5,4980,112,650.,755.6624327025936,120
1,30,0.5,5220,122,650.,755.6624327025936,120
1,30,0.5,4148,104,650.,755.6624327025936,120
1,30,0.5,7151,117,650.,755.6624327025936,120
1,45,0.75,9686,89,650.,525.,90
1,45,0.75,5411,89,650.,525.,90
1,45,0.75,4578,90,650.,525.,90
1,45,0.75,5077,89,650.,525.,90
1,45,0.75,3617,96,650.,525.,90
1,45,0.75,4118,84,650.,525.,90
1,45,0.75,4708,93,650.,525.,90
1,45,0.75,7401,93,650.,525.,90
1,45,0.75,5137,94,650.,525.,90
1,45,0.75,3557,97,650.,525.,90
1,60,0.5,5779,60,650.,466.9872981077807,60
1,60,0.5,5857,66,650.,466.9872981077807,60
1,60,0.5,5274,62,650.,466.9872981077807,60
1,60,0.5,12357,65,650.,466.9872981077807,60
1,60,0.5,5110,60,650.,466.9872981077807,60
1,60,0.5,4562,70,650.,466.9872981077807,60
1,60,0.5,4886,71,650.,466.9872981077807,60
1,60,0.5,4037,71,650.,466.9872981077807,60
1,60,0.5,4789,67,650.,466.9872981077807,60
1,60,0.5,8629,60,650.,466.9872981077807,60
1,30,0.75,9205,116,650.,683.4936490538903,120
1,30,0.75,6300,127,650.,683.4936490538903,120
1,30,0.75,6665,116,650.,683.4936490538903,120
1,30,0.75,5030,121,650.,683.4936490538903,120
1,30,0.75,5545,117,650.,683.4936490538903,120
1,30,0.75,6810,130,650.,683.4936490538903,120
1,30,0.75,22452,127,650.,683.4936490538903,120
1,30,0.75,3837,124,650.,683.4936490538903,120
1,30,0.75,3857,127,650.,683.4936490538903,120
1,30,0.75,4558,121,650.,683.4936490538903,120
1,30,0.25,10891,110,650.,827.8312163512968,120
1,30,0.25,4630,112,650.,827.8312163512968,120
1,30,0.25,4573,116,650.,827.8312163512968,120
1,30,0.25,7373,119,650.,827.8312163512968,120
1,30,0.25,8485,112,650.,827.8312163512968,120
1,30,0.25,2949,112,650.,827.8312163512968,120
1,30,0.25,7600,106,650.,827.8312163512968,120
1,30,0.25,4464,99,650.,827.8312163512968,120
1,30,0.25,3149,120,650.,827.8312163512968,120
1,30,0.25,4790,116,650.,827.8312163512968,120
1,60,0.75,4523,68,650.,250.480947161671,60
1,60,0.75,6605,66,650.,250.480947161671,60
1,60,0.75,8893,71,650.,250.480947161671,60
1,60,0.75,3878,73,650.,250.480947161671,60
1,60,0.75,4238,69,650.,250.480947161671,60
1,60,0.75,7457,67,650.,250.480947161671,60
1,60,0.75,8178,72,650.,250.480947161671,60
1,60,0.75,8697,71,650.,250.480947161671,60
1,60,0.75,4362,71,650.,250.480947161671,60
1,60,0.75,4887,70,650.,250.480947161671,60
1,30,1,6122,116,650.,611.3248654051871,120
1,30,1,4854,123,650.,611.3248654051871,120
1,30,1,4758,112,650.,611.3248654051871,120
1,30,1,4070,119,650.,611.3248654051871,120
1,30,1,4690,125,650.,611.3248654051871,120
1,30,1,7421,120,650.,611.3248654051871,120
1,30,1,4463,108,650.,611.3248654051871,120
1,30,1,4057,107,650.,611.3248654051871,120
1,30,1,5429,119,650.,611.3248654051871,120
1,30,1,17990,132,650.,611.3248654051871,120
1,60,0.25,5497,58,650.,683.4936490538903,60
1,60,0.25,4037,67,650.,683.4936490538903,60
1,60,0.25,4421,66,650.,683.4936490538903,60
1,60,0.25,4002,63,650.,683.4936490538903,60
1,60,0.25,5068,58,650.,683.4936490538903,60
1,60,0.25,6413,66,650.,683.4936490538903,60
1,60,0.25,7465,68,650.,683.4936490538903,60
1,60,0.25,5816,67,650.,683.4936490538903,60
1,60,0.25,6136,60,650.,683.4936490538903,60
1,60,0.25,8591,61,650.,683.4936490538903,60
1,45,1,4014,87,650.,400.,90
1,45,1,4715,99,650.,400.,90
1,45,1,4762,96,650.,400.,90
1,45,1,6085,93,650.,400.,90
1,45,1,22278,93,650.,400.,90
1,45,1,4126,94,650.,400.,90
1,45,1,5310,90,650.,400.,90
1,45,1,5361,102,650.,400.,90
1,45,1,4584,101,650.,400.,90
1,45,1,3826,111,650.,400.,90
1,60,1,8270,67,650.,33.974596215561405,60
1,60,1,8369,64,650.,33.974596215561405,60
1,60,1,4705,66,650.,33.974596215561405,60
1,60,1,6399,66,650.,33.974596215561405,60
1,60,1,6840,72,650.,33.974596215561405,60
1,60,1,9341,69,650.,33.974596215561405,60
1,60,1,6630,72,650.,33.974596215561405,60
1,60,1,6038,75,650.,33.974596215561405,60
1,60,1,5440,72,650.,33.974596215561405,60
1,60,1,3914,78,650.,33.974596215561405,60
1,60,0.1,12734,80,650.,813.3974596215561,60
1,60,0.1,5365,56,650.,813.3974596215561,60
1,60,0.1,6606,58,650.,813.3974596215561,60
1,60,0.1,42774,63,650.,813.3974596215561,60
1,60,0.1,9933,65,650.,813.3974596215561,60
1,60,0.1,5989,57,650.,813.3974596215561,60
1,60,0.1,6269,53,650.,813.3974596215561,60
1,60,0.1,7103,52,650.,813.3974596215561,60
1,60,0.1,6335,71,650.,813.3974596215561,60
1,60,0.1,6181,68,650.,813.3974596215561,60
1,30,0.1,11076,117,650.,871.1324865405187,120
1,30,0.1,8253,125,650.,871.1324865405187,120
1,30,0.1,4694,141,650.,871.1324865405187,120
1,30,0.1,4270,139,650.,871.1324865405187,120
1,30,0.1,5916,119,650.,871.1324865405187,120
1,30,0.1,5284,120,650.,871.1324865405187,120
1,30,0.1,10741,108,650.,871.1324865405187,120
1,30,0.1,5191,127,650.,871.1324865405187,120
1,30,0.1,3119,132,650.,871.1324865405187,120
1,30,0.1,6685,134,650.,871.1324865405187,120
1,45,0.25,7718,95,650.,775.,90
1,45,0.25,5868,78,650.,775.,90
1,45,0.25,4342,89,650.,775.,90
1,45,0.25,5725,90,650.,775.,90
1,45,0.25,3135,88,650.,775.,90
1,45,0.25,3798,97,650.,775.,90
1,45,0.25,3821,91,650.,775.,90
1,45,0.25,5119,89,650.,775.,90
1,45,0.25,6099,83,650.,775.,90
1,45,0.25,3789,88,650.,775.,90
1,45,0.1,6349,92,650.,850.,90
1,45,0.1,4398,86,650.,850.,90
1,45,0.1,4620,81,650.,850.,90
1,45,0.1,6832,93,650.,850.,90
1,45,0.1,7039,78,650.,850.,90
1,45,0.1,5326,85,650.,850.,90
1,45,0.1,4531,98,650.,850.,90
1,45,0.1,5008,78,650.,850.,90
1,45,0.1,4845,88,650.,850.,90
1,45,0.1,4786,87,650.,850.,90
1,45,0.5,3896,84,650.,650.,90
1,45,0.5,12235,94,650.,650.,90
1,45,0.5,5014,86,650.,650.,90
1,45,0.5,3973,91,650.,650.,90
1,45,0.5,5647,85,650.,650.,90
1,45,0.5,3791,83,650.,650.,90
1,45,0.5,5351,76,650.,650.,90
1,45,0.5,6550,88,650.,650.,90
1,45,0.5,6249,82,650.,650.,90
1,45,0.5,5606,89,650.,650.,90
2,30,0.75,23465,101,650.,683.4936490538903,120
2,30,0.75,11721,90,650.,683.4936490538903,120
2,30,0.75,8411,102,650.,683.4936490538903,120
2,30,0.75,53075,125,650.,683.4936490538903,120
2,30,0.75,11550,99,650.,683.4936490538903,120
2,30,0.75,7664,102,650.,683.4936490538903,120
2,30,0.75,11915,108,650.,683.4936490538903,120
2,30,0.75,8526,109,650.,683.4936490538903,120
2,30,0.75,20456,89,650.,683.4936490538903,120
2,30,0.75,8511,95,650.,683.4936490538903,120
2,60,0.75,8756,66,650.,250.480947161671,60
2,60,0.75,7447,81,650.,250.480947161671,60
2,60,0.75,11490,79,650.,250.480947161671,60
2,60,0.75,7190,69,650.,250.480947161671,60
2,60,0.75,7485,75,650.,250.480947161671,60
2,60,0.75,6067,74,650.,250.480947161671,60
2,60,0.75,8453,81,650.,250.480947161671,60
2,60,0.75,10424,83,650.,250.480947161671,60
2,60,0.75,10361,76,650.,250.480947161671,60
2,60,0.75,257072,63,650.,250.480947161671,60
2,60,0.1,13761,59,650.,813.3974596215561,60
2,60,0.1,23154,58,650.,813.3974596215561,60
2,60,0.1,12609,58,650.,813.3974596215561,60
2,60,0.1,14041,60,650.,813.3974596215561,60
2,60,0.1,9524,72,650.,813.3974596215561,60
2,60,0.1,19798,66,650.,813.3974596215561,60
2,60,0.1,8114,65,650.,813.3974596215561,60
2,60,0.1,6977,50,650.,813.3974596215561,60
2,60,0.1,8201,57,650.,813.3974596215561,60
2,60,0.1,15599,55,650.,813.3974596215561,60
2,60,0.5,13046,72,650.,466.9872981077807,60
2,60,0.5,11451,73,650.,466.9872981077807,60
2,60,0.5,15788,66,650.,466.9872981077807,60
2,60,0.5,7864,68,650.,466.9872981077807,60
2,60,0.5,18731,68,650.,466.9872981077807,60
2,60,0.5,5982,63,650.,466.9872981077807,60
2,60,0.5,8212,65,650.,466.9872981077807,60
2,60,0.5,9425,63,650.,466.9872981077807,60
2,60,0.5,10775,62,650.,466.9872981077807,60
2,60,0.5,10535,61,650.,466.9872981077807,60
2,30,0.1,25884,71,650.,871.1324865405187,120
2,30,0.1,11456,80,650.,871.1324865405187,120
2,30,0.1,27492,76,650.,871.1324865405187,120
2,30,0.1,11116,90,650.,871.1324865405187,120
2,30,0.1,12722,88,650.,871.1324865405187,120
2,30,0.1,8552,96,650.,871.1324865405187,120
2,30,0.1,7580,90,650.,871.1324865405187,120
2,30,0.1,14387,80,650.,871.1324865405187,120
2,30,0.1,12914,100,650.,871.1324865405187,120
2,30,0.1,9273,84,650.,871.1324865405187,120
2,45,0.5,14747,73,650.,650.,90
2,45,0.5,9925,76,650.,650.,90
2,45,0.5,6414,71,650.,650.,90
2,45,0.5,10659,91,650.,650.,90
2,45,0.5,6820,117,650.,650.,90
2,45,0.5,6857,92,650.,650.,90
2,45,0.5,6793,84,650.,650.,90
2,45,0.5,8358,99,650.,650.,90
2,45,0.5,28966,71,650.,650.,90
2,45,0.5,14200,68,650.,650.,90
2,45,0.75,9085,79,650.,525.,90
2,45,0.75,14173,77,650.,525.,90
2,45,0.75,18470,94,650.,525.,90
2,45,0.75,9336,99,650.,525.,90
2,45,0.75,6157,104,650.,525.,90
2,45,0.75,6244,97,650.,525.,90
2,45,0.75,6974,85,650.,525.,90
2,45,0.75,11226,94,650.,525.,90
2,45,0.75,25453,73,650.,525.,90
2,45,0.75,10236,82,650.,525.,90
2,60,1,7836,86,650.,33.974596215561405,60
2,60,1,24209,72,650.,33.974596215561405,60
2,60,1,8697,73,650.,33.974596215561405,60
2,60,1,10031,81,650.,33.974596215561405,60
2,60,1,6698,85,650.,33.974596215561405,60
2,60,1,9455,87,650.,33.974596215561405,60
2,60,1,122013,81,650.,33.974596215561405,60
2,60,1,8986,78,650.,33.974596215561405,60
2,60,1,13141,76,650.,33.974596215561405,60
2,60,1,6760,72,650.,33.974596215561405,60
2,30,0.25,13684,73,650.,827.8312163512968,120
2,30,0.25,18245,91,650.,827.8312163512968,120
2,30,0.25,165960,92,650.,827.8312163512968,120
2,30,0.25,10050,109,650.,827.8312163512968,120
2,30,0.25,5470,107,650.,827.8312163512968,120
2,30,0.25,15505,76,650.,827.8312163512968,120
2,30,0.25,10108,94,650.,827.8312163512968,120
2,30,0.25,9712,102,650.,827.8312163512968,120
2,30,0.25,11465,97,650.,827.8312163512968,120
2,30,0.25,15779,89,650.,827.8312163512968,120
2,45,0.25,128134,83,650.,775.,90
2,45,0.25,5444,91,650.,775.,90
2,45,0.25,7778,88,650.,775.,90
2,45,0.25,10363,84,650.,775.,90
2,45,0.25,6763,101,650.,775.,90
2,45,0.25,165644,81,650.,775.,90
2,45,0.25,6206,81,650.,775.,90
2,45,0.25,9090,84,650.,775.,90
2,45,0.25,13813,86,650.,775.,90
2,45,0.25,13849,75,650.,775.,90
2,45,1,5569,80,650.,400.,90
2,45,1,7698,94,650.,400.,90
2,45,1,6223,89,650.,400.,90
2,45,1,7479,91,650.,400.,90
2,45,1,6026,91,650.,400.,90
2,45,1,10904,119,650.,400.,90
2,45,1,17721,108,650.,400.,90
2,45,1,8351,110,650.,400.,90
2,45,1,8649,89,650.,400.,90
2,45,1,7343,90,650.,400.,90
2,30,1,17376,87,650.,611.3248654051871,120
2,30,1,15498,82,650.,611.3248654051871,120
2,30,1,27496,119,650.,611.3248654051871,120
2,30,1,9997,112,650.,611.3248654051871,120
2,30,1,13146,132,650.,611.3248654051871,120
2,30,1,97045,111,650.,611.3248654051871,120
2,30,1,6029,130,650.,611.3248654051871,120
2,30,1,8157,119,650.,611.3248654051871,120
2,30,1,15482,135,650.,611.3248654051871,120
2,30,1,6512,124,650.,611.3248654051871,120
2,45,0.1,237095,86,650.,850.,90
2,45,0.1,6154,75,650.,850.,90
2,45,0.1,19761,64,650.,850.,90
2,45,0.1,13462,82,650.,850.,90
2,45,0.1,8839,92,650.,850.,90
2,45,0.1,6872,83,650.,850.,90
2,45,0.1,20841,68,650.,850.,90
2,45,0.1,8212,67,650.,850.,90
2,45,0.1,17512,67,650.,850.,90
2,45,0.1,299083,64,650.,850.,90
2,60,0.25,13723,73,650.,683.4936490538903,60
2,60,0.25,12677,67,650.,683.4936490538903,60
2,60,0.25,8742,68,650.,683.4936490538903,60
2,60,0.25,8510,73,650.,683.4936490538903,60
2,60,0.25,11678,74,650.,683.4936490538903,60
2,60,0.25,7185,68,650.,683.4936490538903,60
2,60,0.25,17069,73,650.,683.4936490538903,60
2,60,0.25,6193,76,650.,683.4936490538903,60
2,60,0.25,7561,62,650.,683.4936490538903,60
2,60,0.25,7626,55,650.,683.4936490538903,60
2,30,0.5,10845,105,650.,755.6624327025936,120
2,30,0.5,14678,122,650.,755.6624327025936,120
2,30,0.5,23192,102,650.,755.6624327025936,120
2,30,0.5,11332,114,650.,755.6624327025936,120
2,30,0.5,6092,98,650.,755.6624327025936,120
2,30,0.5,9730,129,650.,755.6624327025936,120
2,30,0.5,7759,89,650.,755.6624327025936,120
2,30,0.5,7312,110,650.,755.6624327025936,120
2,30,0.5,10071,112,650.,755.6624327025936,120
2,30,0.5,4975,106,650.,755.6624327025936,120
3,45,0.5,10115,125,650.,650.,90
3,45,0.5,4257,99,650.,650.,90
3,45,0.5,7117,94,650.,650.,90
3,45,0.5,5487,94,650.,650.,90
3,45,0.5,4340,96,650.,650.,90
3,45,0.5,4573,102,650.,650.,90
3,45,0.5,3393,86,650.,650.,90
3,45,0.5,4721,104,650.,650.,90
3,45,0.5,10425,98,650.,650.,90
3,45,0.5,9574,103,650.,650.,90
3,30,0.25,14192,145,650.,827.8312163512968,120
3,30,0.25,4633,115,650.,827.8312163512968,120
3,30,0.25,4284,129,650.,827.8312163512968,120
3,30,0.25,5481,135,650.,827.8312163512968,120
3,30,0.25,3946,110,650.,827.8312163512968,120
3,30,0.25,5853,139,650.,827.8312163512968,120
3,30,0.25,4448,125,650.,827.8312163512968,120
3,30,0.25,7556,135,650.,827.8312163512968,120
3,30,0.25,6501,124,650.,827.8312163512968,120
3,30,0.25,17379,132,650.,827.8312163512968,120
3,30,0.1,11029,139,650.,871.1324865405187,120
3,30,0.1,6863,140,650.,871.1324865405187,120
3,30,0.1,8596,126,650.,871.1324865405187,120
3,30,0.1,4852,124,650.,871.1324865405187,120
3,30,0.1,3176,111,650.,871.1324865405187,120
3,30,0.1,3218,100,650.,871.1324865405187,120
3,30,0.1,4253,140,650.,871.1324865405187,120
3,30,0.1,4387,146,650.,871.1324865405187,120
3,30,0.1,4140,143,650.,871.1324865405187,120
3,30,0.1,12046,137,650.,871.1324865405187,120
3,45,0.75,24205,104,650.,525.,90
3,45,0.75,7985,106,650.,525.,90
3,45,0.75,7168,86,650.,525.,90
3,45,0.75,29072,103,650.,525.,90
3,45,0.75,5326,95,650.,525.,90
3,45,0.75,4836,102,650.,525.,90
3,45,0.75,4020,99,650.,525.,90
3,45,0.75,5298,99,650.,525.,90
3,45,0.75,4754,97,650.,525.,90
3,45,0.75,3545,105,650.,525.,90
3,30,0.5,5883,138,650.,755.6624327025936,120
3,30,0.5,8147,122,650.,755.6624327025936,120
3,30,0.5,6410,126,650.,755.6624327025936,120
3,30,0.5,4669,130,650.,755.6624327025936,120
3,30,0.5,3775,130,650.,755.6624327025936,120
3,30,0.5,5508,117,650.,755.6624327025936,120
3,30,0.5,5404,130,650.,755.6624327025936,120
3,30,0.5,10099,122,650.,755.6624327025936,120
3,30,0.5,21821,125,650.,755.6624327025936,120
3,30,0.5,3667,140,650.,755.6624327025936,120
3,60,0.75,7177,66,650.,250.480947161671,60
3,60,0.75,8846,67,650.,250.480947161671,60
3,60,0.75,7055,58,650.,250.480947161671,60
3,60,0.75,6150,80,650.,250.480947161671,60
3,60,0.75,6322,60,650.,250.480947161671,60
3,60,0.75,5773,45,650.,250.480947161671,60
3,60,0.75,3847,62,650.,250.480947161671,60
3,60,0.75,6166,64,650.,250.480947161671,60
3,60,0.75,7518,75,650.,250.480947161671,60
3,60,0.75,5195,68,650.,250.480947161671,60
3,60,0.25,9015,57,650.,683.4936490538903,60
3,60,0.25,7594,67,650.,683.4936490538903,60
3,60,0.25,7423,56,650.,683.4936490538903,60
3,60,0.25,7207,75,650.,683.4936490538903,60
3,60,0.25,4461,57,650.,683.4936490538903,60
3,60,0.25,5665,52,650.,683.4936490538903,60
3,60,0.25,7196,65,650.,683.4936490538903,60
3,60,0.25,6274,57,650.,683.4936490538903,60
3,60,0.25,4874,74,650.,683.4936490538903,60
3,60,0.25,6044,55,650.,683.4936490538903,60
3,60,0.1,5132,53,650.,813.3974596215561,60
3,60,0.1,7576,64,650.,813.3974596215561,60
3,60,0.1,4679,45,650.,813.3974596215561,60
3,60,0.1,6453,53,650.,813.3974596215561,60
3,60,0.1,11740,66,650.,813.3974596215561,60
3,60,0.1,5092,53,650.,813.3974596215561,60
3,60,0.1,5925,66,650.,813.3974596215561,60
3,60,0.1,3221,65,650.,813.3974596215561,60
3,60,0.1,4432,56,650.,813.3974596215561,60
3,60,0.1,4601,63,650.,813.3974596215561,60
3,30,1,5420,118,650.,611.3248654051871,120
3,30,1,5782,125,650.,611.3248654051871,120
3,30,1,4701,122,650.,611.3248654051871,120
3,30,1,7589,132,650.,611.3248654051871,120
3,30,1,6037,134,650.,611.3248654051871,120
3,30,1,5880,120,650.,611.3248654051871,120
3,30,1,4707,118,650.,611.3248654051871,120
3,30,1,6996,125,650.,611.3248654051871,120
3,30,1,5732,130,650.,611.3248654051871,120
3,30,1,4350,117,650.,611.3248654051871,120
3,45,1,11696,103,650.,400.,90
3,45,1,4647,99,650.,400.,90
3,45,1,4607,82,650.,400.,90
3,45,1,4671,109,650.,400.,90
3,45,1,5296,99,650.,400.,90
3,45,1,4845,116,650.,400.,90
3,45,1,7900,99,650.,400.,90
3,45,1,4353,105,650.,400.,90
3,45,1,4400,99,650.,400.,90
3,45,1,8234,105,650.,400.,90
3,45,0.1,12764,112,650.,850.,90
3,45,0.1,4370,117,650.,850.,90
3,45,0.1,3909,105,650.,850.,90
3,45,0.1,3869,99,650.,850.,90
3,45,0.1,4255,114,650.,850.,90
3,45,0.1,5105,103,650.,850.,90
3,45,0.1,4981,97,650.,850.,90
3,45,0.1,5583,102,650.,850.,90
3,45,0.1,7508,109,650.,850.,90
3,45,0.1,3712,110,650.,850.,90
3,60,1,11176,56,650.,33.974596215561405,60
3,60,1,7257,62,650.,33.974596215561405,60
3,60,1,6659,48,650.,33.974596215561405,60
3,60,1,5050,66,650.,33.974596215561405,60
3,60,1,6865,64,650.,33.974596215561405,60
3,60,1,4169,55,650.,33.974596215561405,60
3,60,1,8642,72,650.,33.974596215561405,60
3,60,1,261196,84,650.,33.974596215561405,60
3,60,1,4389,67,650.,33.974596215561405,60
3,60,1,4914,69,650.,33.974596215561405,60
3,30,0.75,67615,122,650.,683.4936490538903,120
3,30,0.75,5506,127,650.,683.4936490538903,120
3,30,0.75,4556,129,650.,683.4936490538903,120
3,30,0.75,6285,134,650.,683.4936490538903,120
3,30,0.75,4287,129,650.,683.4936490538903,120
3,30,0.75,4542,120,650.,683.4936490538903,120
3,30,0.75,3404,121,650.,683.4936490538903,120
3,30,0.75,4749,128,650.,683.4936490538903,120
3,30,0.75,5119,130,650.,683.4936490538903,120
3,30,0.75,5403,126,650.,683.4936490538903,120
3,60,0.5,3905,68,650.,466.9872981077807,60
3,60,0.5,6066,55,650.,466.9872981077807,60
3,60,0.5,4030,58,650.,466.9872981077807,60
3,60,0.5,6302,64,650.,466.9872981077807,60
3,60,0.5,4356,63,650.,466.9872981077807,60
3,60,0.5,6808,73,650.,466.9872981077807,60
3,60,0.5,5194,60,650.,466.9872981077807,60
3,60,0.5,4367,86,650.,466.9872981077807,60
3,60,0.5,4147,49,650.,466.9872981077807,60
3,60,0.5,4118,62,650.,466.9872981077807,60
3,45,0.25,7908,80,650.,775.,90
3,45,0.25,4674,92,650.,775.,90
3,45,0.25,5035,106,650.,775.,90
3,45,0.25,4157,116,650.,775.,90
3,45,0.25,3290,120,650.,775.,90
3,45,0.25,4528,118,650.,775.,90
3,45,0.25,5116,96,650.,775.,90
3,45,0.25,4123,90,650.,775.,90
3,45,0.25,4522,118,650.,775.,90
3,45,0.25,4394,102,650.,775.,90
4,30,0.1,7507,107,650.,871.1324865405187,120
4,30,0.1,6342,131,650.,871.1324865405187,120
4,30,0.1,5441,151,650.,871.1324865405187,120
4,30,0.1,4751,151,650.,871.1324865405187,120
4,30,0.1,5581,156,650.,871.1324865405187,120
4,30,0.1,5891,140,650.,871.1324865405187,120
4,30,0.1,5645,118,650.,871.1324865405187,120
4,30,0.1,5739,135,650.,871.1324865405187,120
4,30,0.1,3821,134,650.,871.1324865405187,120
4,30,0.1,5341,120,650.,871.1324865405187,120
4,45,0.25,8481,85,650.,775.,90
4,45,0.25,20083,88,650.,775.,90
4,45,0.25,4797,120,650.,775.,90
4,45,0.25,8828,102,650.,775.,90
4,45,0.25,4719,81,650.,775.,90
4,45,0.25,5022,96,650.,775.,90
4,45,0.25,3616,99,650.,775.,90
4,45,0.25,7655,104,650.,775.,90
4,45,0.25,4926,124,650.,775.,90
4,45,0.25,4571,120,650.,775.,90
4,60,1,5529,85,650.,33.974596215561405,60
4,60,1,7951,78,650.,33.974596215561405,60
4,60,1,11422,85,650.,33.974596215561405,60
4,60,1,6929,93,650.,33.974596215561405,60
4,60,1,5551,96,650.,33.974596215561405,60
4,60,1,4452,81,650.,33.974596215561405,60
4,60,1,3938,90,650.,33.974596215561405,60
4,60,1,6293,85,650.,33.974596215561405,60
4,60,1,3225,86,650.,33.974596215561405,60
4,60,1,8011,89,650.,33.974596215561405,60
4,30,0.75,6877,120,650.,683.4936490538903,120
4,30,0.75,5466,146,650.,683.4936490538903,120
4,30,0.75,7107,140,650.,683.4936490538903,120
4,30,0.75,5378,130,650.,683.4936490538903,120
4,30,0.75,6301,140,650.,683.4936490538903,120
4,30,0.75,10918,127,650.,683.4936490538903,120
4,30,0.75,4580,113,650.,683.4936490538903,120
4,30,0.75,4364,117,650.,683.4936490538903,120
4,30,0.75,4045,147,650.,683.4936490538903,120
4,30,0.75,4726,129,650.,683.4936490538903,120
4,45,0.5,5104,98,650.,650.,90
4,45,0.5,6407,84,650.,650.,90
4,45,0.5,9304,102,650.,650.,90
4,45,0.5,5575,100,650.,650.,90
4,45,0.5,7463,102,650.,650.,90
4,45,0.5,6866,112,650.,650.,90
4,45,0.5,8862,91,650.,650.,90
4,45,0.5,4751,96,650.,650.,90
4,45,0.5,5284,105,650.,650.,90
4,45,0.5,4171,112,650.,650.,90
4,45,1,7968,100,650.,400.,90
4,45,1,6286,94,650.,400.,90
4,45,1,7388,122,650.,400.,90
4,45,1,6808,105,650.,400.,90
4,45,1,5224,109,650.,400.,90
4,45,1,7576,103,650.,400.,90
4,45,1,4677,91,650.,400.,90
4,45,1,4162,106,650.,400.,90
4,45,1,5167,100,650.,400.,90
4,45,1,6927,89,650.,400.,90
4,60,0.5,5324,76,650.,466.9872981077807,60
4,60,0.5,4579,91,650.,466.9872981077807,60
4,60,0.5,6408,96,650.,466.9872981077807,60
4,60,0.5,7452,96,650.,466.9872981077807,60
4,60,0.5,7220,87,650.,466.9872981077807,60
4,60,0.5,6155,79,650.,466.9872981077807,60
4,60,0.5,9459,60,650.,466.9872981077807,60
4,60,0.5,6956,72,650.,466.9872981077807,60
4,60,0.5,4709,91,650.,466.9872981077807,60
4,60,0.5,5744,97,650.,466.9872981077807,60
4,60,0.75,5005,76,650.,250.480947161671,60
4,60,0.75,7303,86,650.,250.480947161671,60
4,60,0.75,7329,90,650.,250.480947161671,60
4,60,0.75,5116,94,650.,250.480947161671,60
4,60,0.75,4482,84,650.,250.480947161671,60
4,60,0.75,3829,81,650.,250.480947161671,60
4,60,0.75,5523,89,650.,250.480947161671,60
4,60,0.75,3461,77,650.,250.480947161671,60
4,60,0.75,3775,78,650.,250.480947161671,60
4,60,0.75,9546,86,650.,250.480947161671,60
4,30,0.5,9151,130,650.,755.6624327025936,120
4,30,0.5,8194,148,650.,755.6624327025936,120
4,30,0.5,5831,143,650.,755.6624327025936,120
4,30,0.5,5819,137,650.,755.6624327025936,120
4,30,0.5,7759,137,650.,755.6624327025936,120
4,30,0.5,6261,138,650.,755.6624327025936,120
4,30,0.5,4348,130,650.,755.6624327025936,120
4,30,0.5,5855,128,650.,755.6624327025936,120
4,30,0.5,3907,130,650.,755.6624327025936,120
4,30,0.5,6801,125,650.,755.6624327025936,120
4,45,0.1,19027,114,650.,850.,90
4,45,0.1,7026,104,650.,850.,90
4,45,0.1,7863,112,650.,850.,90
4,45,0.1,5940,129,650.,850.,90
4,45,0.1,4774,115,650.,850.,90
4,45,0.1,6850,105,650.,850.,90
4,45,0.1,7537,97,650.,850.,90
4,45,0.1,5778,120,650.,850.,90
4,45,0.1,4357,132,650.,850.,90
4,45,0.1,10900,105,650.,850.,90
4,30,0.25,7102,155,650.,827.8312163512968,120
4,30,0.25,5364,148,650.,827.8312163512968,120
4,30,0.25,4727,147,650.,827.8312163512968,120
4,30,0.25,5143,143,650.,827.8312163512968,120
4,30,0.25,5031,149,650.,827.8312163512968,120
4,30,0.25,8282,143,650.,827.8312163512968,120
4,30,0.25,5812,140,650.,827.8312163512968,120
4,30,0.25,4758,140,650.,827.8312163512968,120
4,30,0.25,6046,141,650.,827.8312163512968,120
4,30,0.25,5335,135,650.,827.8312163512968,120
4,60,0.25,8140,89,650.,683.4936490538903,60
4,60,0.25,4903,82,650.,683.4936490538903,60
4,60,0.25,4437,88,650.,683.4936490538903,60
4,60,0.25,4749,86,650.,683.4936490538903,60
4,60,0.25,4709,85,650.,683.4936490538903,60
4,60,0.25,4854,85,650.,683.4936490538903,60
4,60,0.25,8080,73,650.,683.4936490538903,60
4,60,0.25,3920,77,650.,683.4936490538903,60
4,60,0.25,5297,84,650.,683.4936490538903,60
4,60,0.25,4470,83,650.,683.4936490538903,60
4,45,0.75,5016,117,650.,525.,90
4,45,0.75,6561,120,650.,525.,90
4,45,0.75,6801,105,650.,525.,90
4,45,0.75,5715,99,650.,525.,90
4,45,0.75,3236,99,650.,525.,90
4,45,0.75,4073,103,650.,525.,90
4,45,0.75,4556,94,650.,525.,90
4,45,0.75,3970,90,650.,525.,90
4,45,0.75,3695,126,650.,525.,90
4,45,0.75,4670,115,650.,525.,90
4,30,1,8402,150,650.,611.3248654051871,120
4,30,1,9875,143,650.,611.3248654051871,120
4,30,1,5523,131,650.,611.3248654051871,120
4,30,1,8383,133,650.,611.3248654051871,120
4,30,1,4638,136,650.,611.3248654051871,120
