"SubjectID","Angle","Base factor","Response Time","EstXCoor","EstYCoor","ExpXCoor","ExpYCoor","ExpAngle"
1,45,0.75,9503,647,613,650.,525.,90
1,45,0.75,5167,639,416,650.,525.,90
1,45,0.75,5351,643,492,650.,525.,90
1,45,0.75,6015,647,491,650.,525.,90
1,45,0.75,4502,633,517,650.,525.,90
1,45,0.75,4447,641,373,650.,525.,90
1,45,0.75,5031,644,586,650.,525.,90
1,45,0.75,6031,650,454,650.,525.,90
1,45,0.75,7053,650,485,650.,525.,90
1,45,0.75,8024,661,483,650.,525.,90
1,45,1,13496,640,498,650.,400.,90
1,45,1,8944,669,488,650.,400.,90
1,45,1,4808,640,420,650.,400.,90
1,45,1,8136,633,399,650.,400.,90
1,45,1,5335,667,339,650.,400.,90
1,45,1,6166,655,378,650.,400.,90
1,45,1,5023,633,332,650.,400.,90
1,45,1,7960,640,389,650.,400.,90
1,45,1,5735,647,398,650.,400.,90
1,45,1,5223,644,380,650.,400.,90
1,60,0.5,6887,645,559,650.,466.9872981077807,60
1,60,0.5,8511,653,425,650.,466.9872981077807,60
1,60,0.5,10798,639,468,650.,466.9872981077807,60
1,60,0.5,7175,633,461,650.,466.9872981077807,60
1,60,0.5,7495,640,512,650.,466.9872981077807,60
1,60,0.5,5533,648,414,650.,466.9872981077807,60
1,60,0.5,6591,640,307,650.,466.9872981077807,60
1,60,0.5,6743,632,333,650.,466.9872981077807,60
1,60,0.5,7583,656,309,650.,466.9872981077807,60
1,60,0.5,7535,651,434,650.,466.9872981077807,60
1,60,0.1,4151,649,827,650.,813.3974596215561,60
1,60,0.1,4855,647,822,650.,813.3974596215561,60
1,60,0.1,4158,649,813,650.,813.3974596215561,60
1,60,0.1,7071,649,812,650.,813.3974596215561,60
1,60,0.1,5400,650,809,650.,813.3974596215561,60
1,60,0.1,7512,648,806,650.,813.3974596215561,60
1,60,0.1,6535,649,802,650.,813.3974596215561,60
1,60,0.1,4790,649,783,650.,813.3974596215561,60
1,60,0.1,4935,648,808,650.,813.3974596215561,60
1,60,0.1,5751,647,805,650.,813.3974596215561,60
1,30,0.75,6951,657,730,650.,683.4936490538903,120
1,30,0.75,5832,662,708,650.,683.4936490538903,120
1,30,0.75,4496,656,704,650.,683.4936490538903,120
1,30,0.75,5599,653,729,650.,683.4936490538903,120
1,30,0.75,4735,643,674,650.,683.4936490538903,120
1,30,0.75,6503,645,732,650.,683.4936490538903,120
1,30,0.75,6831,660,710,650.,683.4936490538903,120
1,30,0.75,5606,657,700,650.,683.4936490538903,120
1,30,0.75,7984,664,635,650.,683.4936490538903,120
1,30,0.75,6815,684,654,650.,683.4936490538903,120
1,60,0.75,6183,651,391,650.,250.480947161671,60
1,60,0.75,8919,655,189,650.,250.480947161671,60
1,60,0.75,6255,653,260,650.,250.480947161671,60
1,60,0.75,6847,632,195,650.,250.480947161671,60
1,60,0.75,5560,643,177,650.,250.480947161671,60
1,60,0.75,5791,640,252,650.,250.480947161671,60
1,60,0.75,6615,639,251,650.,250.480947161671,60
1,60,0.75,7167,643,164,650.,250.480947161671,60
1,60,0.75,7911,649,93,650.,250.480947161671,60
1,60,0.75,6295,626,43,650.,250.480947161671,60
1,60,1,10206,656,105,650.,33.974596215561405,60
1,60,1,8446,622,45,650.,33.974596215561405,60
1,60,1,7926,647,9,650.,33.974596215561405,60
1,60,1,6471,614,60,650.,33.974596215561405,60
1,60,1,8192,629,26,650.,33.974596215561405,60
1,60,1,5975,613,58,650.,33.974596215561405,60
1,60,1,6399,633,84,650.,33.974596215561405,60
1,60,1,6967,633,41,650.,33.974596215561405,60
1,60,1,6655,626,25,650.,33.974596215561405,60
1,60,1,7478,626,15,650.,33.974596215561405,60
1,45,0.5,5359,650,671,650.,650.,90
1,45,0.5,6407,648,650,650.,650.,90
1,45,0.5,6800,654,644,650.,650.,90
1,45,0.5,8399,664,537,650.,650.,90
1,45,0.5,4753,637,592,650.,650.,90
1,45,0.5,9094,654,630,650.,650.,90
1,45,0.5,5399,666,671,650.,650.,90
1,45,0.5,5047,654,559,650.,650.,90
1,45,0.5,6775,646,552,650.,650.,90
1,45,0.5,6519,650,622,650.,650.,90
1,30,0.25,6862,654,831,650.,827.8312163512968,120
1,30,0.25,6286,647,834,650.,827.8312163512968,120
1,30,0.25,5647,652,805,650.,827.8312163512968,120
1,30,0.25,5431,656,809,650.,827.8312163512968,120
1,30,0.25,5263,650,798,650.,827.8312163512968,120
1,30,0.25,5288,651,826,650.,827.8312163512968,120
1,30,0.25,4575,648,830,650.,827.8312163512968,120
1,30,0.25,4255,656,826,650.,827.8312163512968,120
1,30,0.25,5199,650,801,650.,827.8312163512968,120
1,30,0.25,7183,660,814,650.,827.8312163512968,120
1,30,0.1,7280,649,872,650.,871.1324865405187,120
1,30,0.1,8383,649,880,650.,871.1324865405187,120
1,30,0.1,4944,649,881,650.,871.1324865405187,120
1,30,0.1,5800,647,875,650.,871.1324865405187,120
1,30,0.1,5926,649,875,650.,871.1324865405187,120
1,30,0.1,5360,647,858,650.,871.1324865405187,120
1,30,0.1,4784,649,875,650.,871.1324865405187,120
1,30,0.1,7086,651,870,650.,871.1324865405187,120
1,30,0.1,5185,650,864,650.,871.1324865405187,120
1,30,0.1,4664,649,869,650.,871.1324865405187,120
1,45,0.25,12615,650,751,650.,775.,90
1,45,0.25,6160,643,731,650.,775.,90
1,45,0.25,6047,646,767,650.,775.,90
1,45,0.25,6943,653,791,650.,775.,90
1,45,0.25,4606,651,764,650.,775.,90
1,45,0.25,4271,647,741,650.,775.,90
1,45,0.25,5894,656,758,650.,775.,90
1,45,0.25,4520,649,739,650.,775.,90
1,45,0.25,5702,656,751,650.,775.,90
1,45,0.25,5502,648,733,650.,775.,90
2,30,1,23159,645,630,650.,611.3248654051871,120
2,30,1,13713,639,620,650.,611.3248654051871,120
2,30,1,13480,642,622,650.,611.3248654051871,120
2,30,1,8166,616,571,650.,611.3248654051871,120
2,30,1,10846,654,617,650.,611.3248654051871,120
2,30,1,12844,640,621,650.,611.3248654051871,120
2,30,1,7380,611,627,650.,611.3248654051871,120
2,30,1,8784,627,648,650.,611.3248654051871,120
2,30,1,4933,646,601,650.,611.3248654051871,120
2,30,1,8384,636,604,650.,611.3248654051871,120
2,60,0.5,18789,639,468,650.,466.9872981077807,60
2,60,0.5,14544,635,519,650.,466.9872981077807,60
2,60,0.5,15903,635,475,650.,466.9872981077807,60
2,60,0.5,15478,643,456,650.,466.9872981077807,60
2,60,0.5,16806,634,445,650.,466.9872981077807,60
2,60,0.5,11930,637,441,650.,466.9872981077807,60
2,60,0.5,13528,653,409,650.,466.9872981077807,60
2,60,0.5,6163,626,415,650.,466.9872981077807,60
2,60,0.5,13612,651,438,650.,466.9872981077807,60
2,60,0.5,6399,644,430,650.,466.9872981077807,60
2,45,1,18685,625,421,650.,400.,90
2,45,1,11180,635,406,650.,400.,90
2,45,1,11694,634,418,650.,400.,90
2,45,1,12662,631,342,650.,400.,90
2,45,1,6614,612,385,650.,400.,90
2,45,1,9095,632,401,650.,400.,90
2,45,1,13422,644,385,650.,400.,90
2,45,1,7948,633,349,650.,400.,90
2,45,1,7400,617,240,650.,400.,90
2,45,1,7896,633,398,650.,400.,90
2,45,0.25,26266,644,777,650.,775.,90
2,45,0.25,17546,645,785,650.,775.,90
2,45,0.25,6514,641,772,650.,775.,90
2,45,0.25,10128,645,780,650.,775.,90
2,45,0.25,8101,646,788,650.,775.,90
2,45,0.25,5261,649,762,650.,775.,90
2,45,0.25,8898,647,786,650.,775.,90
2,45,0.25,5628,647,757,650.,775.,90
2,45,0.25,10814,651,769,650.,775.,90
2,45,0.25,5281,647,761,650.,775.,90
2,60,0.75,17845,619,227,650.,250.480947161671,60
2,60,0.75,13181,630,283,650.,250.480947161671,60
2,60,0.75,8930,632,261,650.,250.480947161671,60
2,60,0.75,15547,611,91,650.,250.480947161671,60
2,60,0.75,13796,627,174,650.,250.480947161671,60
2,60,0.75,12778,619,260,650.,250.480947161671,60
2,60,0.75,11562,632,112,650.,250.480947161671,60
2,60,0.75,7995,613,115,650.,250.480947161671,60
2,60,0.75,12310,634,61,650.,250.480947161671,60
2,60,0.75,14908,623,215,650.,250.480947161671,60
2,30,0.5,20860,628,787,650.,755.6624327025936,120
2,30,0.5,9599,639,776,650.,755.6624327025936,120
2,30,0.5,20860,643,765,650.,755.6624327025936,120
2,30,0.5,19795,637,752,650.,755.6624327025936,120
2,30,0.5,9410,647,747,650.,755.6624327025936,120
2,30,0.5,5768,639,759,650.,755.6624327025936,120
2,30,0.5,5914,642,785,650.,755.6624327025936,120
2,30,0.5,9364,649,764,650.,755.6624327025936,120
2,30,0.5,11231,653,783,650.,755.6624327025936,120
2,30,0.5,6894,648,786,650.,755.6624327025936,120
2,30,0.25,11329,643,844,650.,827.8312163512968,120
2,30,0.25,15251,644,849,650.,827.8312163512968,120
2,30,0.25,13976,649,830,650.,827.8312163512968,120
2,30,0.25,9049,646,825,650.,827.8312163512968,120
2,30,0.25,8389,644,822,650.,827.8312163512968,120
2,30,0.25,5902,653,805,650.,827.8312163512968,120
2,30,0.25,11814,646,822,650.,827.8312163512968,120
2,30,0.25,15391,651,826,650.,827.8312163512968,120
2,30,0.25,5918,647,817,650.,827.8312163512968,120
2,30,0.25,6347,646,824,650.,827.8312163512968,120
2,45,0.1,9831,647,859,650.,850.,90
2,45,0.1,13725,648,856,650.,850.,90
2,45,0.1,7566,650,852,650.,850.,90
2,45,0.1,5331,647,841,650.,850.,90
2,45,0.1,6323,652,850,650.,850.,90
2,45,0.1,6682,650,848,650.,850.,90
2,45,0.1,5966,648,849,650.,850.,90
2,45,0.1,6682,648,851,650.,850.,90
2,45,0.1,6375,653,844,650.,850.,90
2,45,0.1,7162,648,847,650.,850.,90
2,60,0.25,10561,643,692,650.,683.4936490538903,60
2,60,0.25,9733,644,679,650.,683.4936490538903,60
2,60,0.25,15094,647,675,650.,683.4936490538903,60
2,60,0.25,11888,648,677,650.,683.4936490538903,60
2,60,0.25,6629,650,649,650.,683.4936490538903,60
2,60,0.25,9464,652,688,650.,683.4936490538903,60
2,60,0.25,25343,649,656,650.,683.4936490538903,60
2,60,0.25,7614,651,679,650.,683.4936490538903,60
2,60,0.25,4749,653,662,650.,683.4936490538903,60
2,60,0.25,8249,648,666,650.,683.4936490538903,60
2,60,0.1,15774,648,815,650.,813.3974596215561,60
2,60,0.1,13277,649,817,650.,813.3974596215561,60
2,60,0.1,9105,649,815,650.,813.3974596215561,60
2,60,0.1,9657,650,819,650.,813.3974596215561,60
2,60,0.1,5347,647,811,650.,813.3974596215561,60
2,60,0.1,7205,648,805,650.,813.3974596215561,60
2,60,0.1,5147,649,816,650.,813.3974596215561,60
2,60,0.1,7100,651,821,650.,813.3974596215561,60
2,60,0.1,5729,651,812,650.,813.3974596215561,60
2,60,0.1,5482,651,803,650.,813.3974596215561,60
2,45,0.5,9719,636,700,650.,650.,90
2,45,0.5,10251,636,612,650.,650.,90
2,45,0.5,7849,640,585,650.,650.,90
2,45,0.5,11431,647,633,650.,650.,90
2,45,0.5,7748,644,656,650.,650.,90
2,45,0.5,9032,647,624,650.,650.,90
2,45,0.5,9090,652,649,650.,650.,90
2,45,0.5,8696,648,623,650.,650.,90
2,45,0.5,7752,650,646,650.,650.,90
2,45,0.5,6964,638,669,650.,650.,90
2,45,0.75,9395,639,582,650.,525.,90
2,45,0.75,13425,627,439,650.,525.,90
2,45,0.75,9613,637,521,650.,525.,90
2,45,0.75,10313,627,532,650.,525.,90
2,45,0.75,13354,635,518,650.,525.,90
2,45,0.75,8883,646,528,650.,525.,90
2,45,0.75,11195,643,505,650.,525.,90
2,45,0.75,6413,646,550,650.,525.,90
2,45,0.75,5929,652,502,650.,525.,90
2,45,0.75,8665,639,509,650.,525.,90
2,30,0.75,12580,652,715,650.,683.4936490538903,120
2,30,0.75,15677,637,725,650.,683.4936490538903,120
2,30,0.75,17274,635,731,650.,683.4936490538903,120
2,30,0.75,15664,639,696,650.,683.4936490538903,120
2,30,0.75,21497,641,689,650.,683.4936490538903,120
2,30,0.75,11364,643,712,650.,683.4936490538903,120
2,30,0.75,12616,629,693,650.,683.4936490538903,120
2,30,0.75,10896,648,718,650.,683.4936490538903,120
2,30,0.75,10128,644,642,650.,683.4936490538903,120
2,30,0.75,6665,642,714,650.,683.4936490538903,120
2,60,1,16961,633,58,650.,33.974596215561405,60
2,60,1,17102,624,96,650.,33.974596215561405,60
2,60,1,12627,617,58,650.,33.974596215561405,60
2,60,1,8881,620,45,650.,33.974596215561405,60
2,60,1,12318,626,29,650.,33.974596215561405,60
2,60,1,10563,611,9,650.,33.974596215561405,60
2,60,1,14556,621,52,650.,33.974596215561405,60
2,60,1,8829,624,42,650.,33.974596215561405,60
2,60,1,10962,616,32,650.,33.974596215561405,60
2,60,1,10045,628,67,650.,33.974596215561405,60
2,30,0.1,12489,648,878,650.,871.1324865405187,120
2,30,0.1,8695,647,873,650.,871.1324865405187,120
2,30,0.1,6813,648,869,650.,871.1324865405187,120
2,30,0.1,6881,647,870,650.,871.1324865405187,120
2,30,0.1,7612,648,869,650.,871.1324865405187,120
2,30,0.1,6828,650,873,650.,871.1324865405187,120
2,30,0.1,9016,647,874,650.,871.1324865405187,120
2,30,0.1,5999,649,871,650.,871.1324865405187,120
2,30,0.1,5798,649,870,650.,871.1324865405187,120
2,30,0.1,5615,648,871,650.,871.1324865405187,120
3,30,0.5,9642,654,523,650.,755.6624327025936,120
3,30,0.5,17633,654,808,650.,755.6624327025936,120
3,30,0.5,31260,664,804,650.,755.6624327025936,120
3,30,0.5,8768,657,795,650.,755.6624327025936,120
3,30,0.5,11261,657,798,650.,755.6624327025936,120
3,30,0.5,89015,653,793,650.,755.6624327025936,120
3,30,0.5,9144,669,790,650.,755.6624327025936,120
3,30,0.5,4919,656,743,650.,755.6624327025936,120
3,30,0.5,8327,666,771,650.,755.6624327025936,120
3,30,0.5,4970,665,772,650.,755.6624327025936,120
3,60,0.5,5811,644,476,650.,466.9872981077807,60
3,60,0.5,4722,639,484,650.,466.9872981077807,60
3,60,0.5,4577,660,556,650.,466.9872981077807,60
3,60,0.5,5042,652,562,650.,466.9872981077807,60
3,60,0.5,5876,663,570,650.,466.9872981077807,60
3,60,0.5,5611,664,579,650.,466.9872981077807,60
3,60,0.5,8939,663,565,650.,466.9872981077807,60
3,60,0.5,7093,660,548,650.,466.9872981077807,60
3,60,0.5,4472,657,568,650.,466.9872981077807,60
3,60,0.5,3855,655,571,650.,466.9872981077807,60
3,60,1,8662,623,250,650.,33.974596215561405,60
3,60,1,13038,652,266,650.,33.974596215561405,60
3,60,1,5970,633,292,650.,33.974596215561405,60
3,60,1,9602,636,275,650.,33.974596215561405,60
3,60,1,19814,674,222,650.,33.974596215561405,60
3,60,1,11637,694,211,650.,33.974596215561405,60
3,60,1,11165,670,260,650.,33.974596215561405,60
3,60,1,163377,661,303,650.,33.974596215561405,60
3,60,1,260707,639,327,650.,33.974596215561405,60
3,60,1,4720,649,290,650.,33.974596215561405,60
3,30,0.25,7576,644,838,650.,827.8312163512968,120
3,30,0.25,10635,649,862,650.,827.8312163512968,120
3,30,0.25,14690,651,848,650.,827.8312163512968,120
3,30,0.25,6499,658,838,650.,827.8312163512968,120
3,30,0.25,7966,664,826,650.,827.8312163512968,120
3,30,0.25,24538,653,826,650.,827.8312163512968,120
3,30,0.25,14699,666,826,650.,827.8312163512968,120
3,30,0.25,7156,655,811,650.,827.8312163512968,120
3,30,0.25,24293,662,837,650.,827.8312163512968,120
3,30,0.25,4273,662,810,650.,827.8312163512968,120
3,30,0.1,9553,650,882,650.,871.1324865405187,120
3,30,0.1,8264,654,873,650.,871.1324865405187,120
3,30,0.1,7403,648,882,650.,871.1324865405187,120
3,30,0.1,5988,649,878,650.,871.1324865405187,120
3,30,0.1,14380,650,878,650.,871.1324865405187,120
3,30,0.1,16304,651,880,650.,871.1324865405187,120
3,30,0.1,4329,651,882,650.,871.1324865405187,120
3,30,0.1,5670,653,873,650.,871.1324865405187,120
3,30,0.1,10669,650,883,650.,871.1324865405187,120
3,30,0.1,175996,651,862,650.,871.1324865405187,120
3,60,0.75,11125,648,278,650.,250.480947161671,60
3,60,0.75,14356,656,468,650.,250.480947161671,60
3,60,0.75,11325,644,500,650.,250.480947161671,60
3,60,0.75,9307,656,468,650.,250.480947161671,60
3,60,0.75,14235,654,390,650.,250.480947161671,60
3,60,0.75,11797,663,381,650.,250.480947161671,60
3,60,0.75,8513,672,407,650.,250.480947161671,60
3,60,0.75,22620,659,425,650.,250.480947161671,60
3,60,0.75,6083,663,426,650.,250.480947161671,60
3,60,0.75,11004,660,412,650.,250.480947161671,60
3,30,1,10961,661,662,650.,611.3248654051871,120
3,30,1,8007,654,658,650.,611.3248654051871,120
3,30,1,7247,693,645,650.,611.3248654051871,120
3,30,1,4593,676,661,650.,611.3248654051871,120
3,30,1,13207,667,700,650.,611.3248654051871,120
3,30,1,14586,684,657,650.,611.3248654051871,120
3,30,1,10566,684,626,650.,611.3248654051871,120
3,30,1,6412,663,619,650.,611.3248654051871,120
3,30,1,23470,680,636,650.,611.3248654051871,120
3,30,1,7028,658,675,650.,611.3248654051871,120
3,60,0.25,9393,654,750,650.,683.4936490538903,60
3,60,0.25,10292,650,751,650.,683.4936490538903,60
3,60,0.25,5420,660,736,650.,683.4936490538903,60
3,60,0.25,8774,653,727,650.,683.4936490538903,60
3,60,0.25,6379,660,740,650.,683.4936490538903,60
3,60,0.25,8048,650,741,650.,683.4936490538903,60
3,60,0.25,5546,646,731,650.,683.4936490538903,60
3,60,0.25,12336,660,726,650.,683.4936490538903,60
3,60,0.25,4270,651,752,650.,683.4936490538903,60
3,60,0.25,7606,651,731,650.,683.4936490538903,60
3,30,0.75,7701,656,737,650.,683.4936490538903,120
3,30,0.75,9581,639,766,650.,683.4936490538903,120
3,30,0.75,7486,647,754,650.,683.4936490538903,120
3,30,0.75,46475,670,773,650.,683.4936490538903,120
3,30,0.75,35534,667,722,650.,683.4936490538903,120
3,30,0.75,13134,646,744,650.,683.4936490538903,120
3,30,0.75,8810,667,680,650.,683.4936490538903,120
3,30,0.75,9627,657,703,650.,683.4936490538903,120
3,30,0.75,27167,674,712,650.,683.4936490538903,120
3,30,0.75,7045,675,705,650.,683.4936490538903,120
3,45,0.1,6220,650,852,650.,850.,90
3,45,0.1,27347,651,868,650.,850.,90
3,45,0.1,8896,652,873,650.,850.,90
3,45,0.1,5418,655,827,650.,850.,90
3,45,0.1,30609,654,844,650.,850.,90
3,45,0.1,5306,654,857,650.,850.,90
3,45,0.1,5264,653,853,650.,850.,90
3,45,0.1,10147,654,856,650.,850.,90
3,45,0.1,9537,651,853,650.,850.,90
3,45,0.1,4400,651,851,650.,850.,90
3,45,0.25,6532,641,788,650.,775.,90
3,45,0.25,6130,652,802,650.,775.,90
3,45,0.25,8079,658,784,650.,775.,90
3,45,0.25,25058,654,780,650.,775.,90
3,45,0.25,10284,642,754,650.,775.,90
3,45,0.25,23743,657,765,650.,775.,90
3,45,0.25,5217,654,782,650.,775.,90
3,45,0.25,5096,657,784,650.,775.,90
3,45,0.25,48780,665,779,650.,775.,90
3,45,0.25,4856,663,776,650.,775.,90
3,45,1,13209,648,532,650.,400.,90
3,45,1,7716,657,502,650.,400.,90
3,45,1,19566,689,474,650.,400.,90
3,45,1,8960,667,492,650.,400.,90
3,45,1,30604,672,441,650.,400.,90
3,45,1,11221,690,353,650.,400.,90
3,45,1,9466,663,389,650.,400.,90
3,45,1,9715,668,459,650.,400.,90
3,45,1,153609,675,517,650.,400.,90
3,45,1,9164,664,413,650.,400.,90
3,45,0.75,27380,668,594,650.,525.,90
3,45,0.75,23198,658,527,650.,525.,90
3,45,0.75,13891,630,633,650.,525.,90
3,45,0.75,25778,656,523,650.,525.,90
3,45,0.75,11109,669,590,650.,525.,90
3,45,0.75,6789,660,574,650.,525.,90
3,45,0.75,17755,678,583,650.,525.,90
3,45,0.75,21345,676,533,650.,525.,90
3,45,0.75,7927,665,562,650.,525.,90
3,45,0.75,14442,671,557,650.,525.,90
3,60,0.1,6428,654,831,650.,813.3974596215561,60
3,60,0.1,5352,654,828,650.,813.3974596215561,60
3,60,0.1,10891,652,822,650.,813.3974596215561,60
3,60,0.1,9330,652,816,650.,813.3974596215561,60
3,60,0.1,11703,652,829,650.,813.3974596215561,60
3,60,0.1,6651,654,826,650.,813.3974596215561,60
3,60,0.1,5275,652,829,650.,813.3974596215561,60
3,60,0.1,16496,648,825,650.,813.3974596215561,60
3,60,0.1,4457,654,832,650.,813.3974596215561,60
3,60,0.1,7774,655,813,650.,813.3974596215561,60
3,45,0.5,10260,658,688,650.,650.,90
3,45,0.5,10846,675,682,650.,650.,90
3,45,0.5,16786,660,625,650.,650.,90
3,45,0.5,5648,681,649,650.,650.,90
3,45,0.5,12938,665,622,650.,650.,90
3,45,0.5,10717,668,671,650.,650.,90
3,45,0.5,13859,654,680,650.,650.,90
3,45,0.5,13465,683,713,650.,650.,90
3,45,0.5,18068,660,717,650.,650.,90
3,45,0.5,50811,672,680,650.,650.,90
4,60,0.5,8426,641,514,650.,466.9872981077807,60
4,60,0.5,18014,655,468,650.,466.9872981077807,60
4,60,0.5,15444,656,465,650.,466.9872981077807,60
4,60,0.5,19334,661,438,650.,466.9872981077807,60
4,60,0.5,15271,655,434,650.,466.9872981077807,60
4,60,0.5,11960,655,478,650.,466.9872981077807,60
4,60,0.5,12521,656,417,650.,466.9872981077807,60
4,60,0.5,14664,677,468,650.,466.9872981077807,60
4,60,0.5,11607,651,509,650.,466.9872981077807,60
4,60,0.5,15077,655,520,650.,466.9872981077807,60
4,30,0.1,10991,648,872,650.,871.1324865405187,120
4,30,0.1,27167,652,869,650.,871.1324865405187,120
4,30,0.1,11851,654,872,650.,871.1324865405187,120
4,30,0.1,14428,652,874,650.,871.1324865405187,120
4,30,0.1,7327,652,874,650.,871.1324865405187,120
4,30,0.1,6765,651,875,650.,871.1324865405187,120
4,30,0.1,7278,653,869,650.,871.1324865405187,120
4,30,0.1,7101,652,873,650.,871.1324865405187,120
4,30,0.1,9531,653,872,650.,871.1324865405187,120
4,30,0.1,7524,652,872,650.,871.1324865405187,120
4,60,0.75,41098,650,257,650.,250.480947161671,60
4,60,0.75,10522,653,155,650.,250.480947161671,60
4,60,0.75,12328,647,184,650.,250.480947161671,60
4,60,0.75,23936,659,236,650.,250.480947161671,60
4,60,0.75,9578,661,210,650.,250.480947161671,60
4,60,0.75,7930,675,266,650.,250.480947161671,60
4,60,0.75,9966,654,322,650.,250.480947161671,60
4,60,0.75,13374,672,275,650.,250.480947161671,60
4,60,0.75,33314,644,321,650.,250.480947161671,60
4,60,0.75,11327,662,274,650.,250.480947161671,60
4,60,1,46094,628,44,650.,33.974596215561405,60
4,60,1,18661,635,25,650.,33.974596215561405,60
4,60,1,14805,676,64,650.,33.974596215561405,60
4,60,1,9530,660,60,650.,33.974596215561405,60
4,60,1,13717,666,38,650.,33.974596215561405,60
4,60,1,10155,672,31,650.,33.974596215561405,60
4,60,1,13411,683,35,650.,33.974596215561405,60
4,60,1,14773,669,46,650.,33.974596215561405,60
4,60,1,9351,692,59,650.,33.974596215561405,60
4,60,1,7750,674,52,650.,33.974596215561405,60
4,30,0.75,17281,654,682,650.,683.4936490538903,120
4,30,0.75,13117,668,679,650.,683.4936490538903,120
4,30,0.75,8835,660,707,650.,683.4936490538903,120
4,30,0.75,8164,665,689,650.,683.4936490538903,120
4,30,0.75,13437,679,681,650.,683.4936490538903,120
4,30,0.75,10883,689,687,650.,683.4936490538903,120
4,30,0.75,17161,686,680,650.,683.4936490538903,120
4,30,0.75,7757,664,710,650.,683.4936490538903,120
4,30,0.75,6671,685,698,650.,683.4936490538903,120
4,30,0.75,7381,684,677,650.,683.4936490538903,120
4,30,0.25,16819,658,828,650.,827.8312163512968,120
4,30,0.25,17045,649,825,650.,827.8312163512968,120
4,30,0.25,10506,659,825,650.,827.8312163512968,120
4,30,0.25,9155,651,820,650.,827.8312163512968,120
4,30,0.25,11093,658,815,650.,827.8312163512968,120
4,30,0.25,6938,658,830,650.,827.8312163512968,120
4,30,0.25,9578,667,825,650.,827.8312163512968,120
4,30,0.25,6709,660,831,650.,827.8312163512968,120
4,30,0.25,14889,659,833,650.,827.8312163512968,120
4,30,0.25,7906,659,821,650.,827.8312163512968,120
4,30,1,19725,658,606,650.,611.3248654051871,120
4,30,1,16351,650,603,650.,611.3248654051871,120
4,30,1,28677,667,615,650.,611.3248654051871,120
4,30,1,8038,683,603,650.,611.3248654051871,120
4,30,1,9888,676,584,650.,611.3248654051871,120
4,30,1,13047,691,596,650.,611.3248654051871,120
4,30,1,9005,672,629,650.,611.3248654051871,120
4,30,1,8076,692,639,650.,611.3248654051871,120
4,30,1,8702,673,636,650.,611.3248654051871,120
4,30,1,7468,664,653,650.,611.3248654051871,120
4,45,1,41073,667,388,650.,400.,90
4,45,1,17365,671,395,650.,400.,90
4,45,1,13594,690,388,650.,400.,90
4,45,1,14148,677,438,650.,400.,90
4,45,1,10836,655,407,650.,400.,90
4,45,1,10210,675,442,650.,400.,90
4,45,1,8569,682,429,650.,400.,90
4,45,1,10029,675,395,650.,400.,90
4,45,1,8545,685,436,650.,400.,90
4,45,1,11202,689,459,650.,400.,90
4,45,0.75,23224,655,529,650.,525.,90
4,45,0.75,15500,666,465,650.,525.,90
4,45,0.75,11555,650,520,650.,525.,90
4,45,0.75,10492,657,495,650.,525.,90
4,45,0.75,9304,658,539,650.,525.,90
