"SubjectID","Angle","Base factor","Response Time","EstXCoor","EstYCoor","ExpXCoor","ExpYCoor","ExpAngle"
1,60,0.25,12889,830,542,783.4936490538903,550.,60
1,60,0.25,10954,793,535,783.4936490538903,550.,60
1,60,0.25,5100,811,545,783.4936490538903,550.,60
1,60,0.25,5978,780,546,783.4936490538903,550.,60
1,60,0.25,6297,774,533,783.4936490538903,550.,60
1,60,0.25,4946,800,529,783.4936490538903,550.,60
1,60,0.25,4616,781,542,783.4936490538903,550.,60
1,60,0.25,6699,776,539,783.4936490538903,550.,60
1,60,0.25,5261,761,535,783.4936490538903,550.,60
1,60,0.25,5616,736,544,783.4936490538903,550.,60
1,60,1,9857,312,519,133.9745962155614,550.,60
1,60,1,8472,98,472,133.9745962155614,550.,60
1,60,1,6720,36,506,133.9745962155614,550.,60
1,60,1,14770,130,477,133.9745962155614,550.,60
1,60,1,12822,132,502,133.9745962155614,550.,60
1,60,1,9155,86,534,133.9745962155614,550.,60
1,60,1,10361,62,531,133.9745962155614,550.,60
1,60,1,10363,107,490,133.9745962155614,550.,60
1,60,1,4897,40,439,133.9745962155614,550.,60
1,60,1,7564,75,478,133.9745962155614,550.,60
1,60,0.75,8836,422,507,350.480947161671,550.,60
1,60,0.75,8059,384,505,350.480947161671,550.,60
1,60,0.75,8863,306,526,350.480947161671,550.,60
1,60,0.75,7912,324,517,350.480947161671,550.,60
1,60,0.75,7195,275,518,350.480947161671,550.,60
1,60,0.75,4614,298,479,350.480947161671,550.,60
1,60,0.75,5785,355,503,350.480947161671,550.,60
1,60,0.75,5615,416,518,350.480947161671,550.,60
1,60,0.75,4701,409,501,350.480947161671,550.,60
1,60,0.75,5263,278,474,350.480947161671,550.,60
1,60,0.5,6182,596,530,566.9872981077807,550.,60
1,60,0.5,7949,567,528,566.9872981077807,550.,60
1,60,0.5,7827,567,525,566.9872981077807,550.,60
1,60,0.5,7572,586,541,566.9872981077807,550.,60
1,60,0.5,5940,549,537,566.9872981077807,550.,60
1,60,0.5,5917,553,554,566.9872981077807,550.,60
1,60,0.5,10689,565,562,566.9872981077807,550.,60
1,60,0.5,4749,563,513,566.9872981077807,550.,60
1,60,0.5,4957,600,537,566.9872981077807,550.,60
1,60,0.5,5822,476,544,566.9872981077807,550.,60
1,30,0.25,10735,937,542,927.8312163512968,550.,120
1,30,0.25,8240,931,542,927.8312163512968,550.,120
1,30,0.25,5406,931,538,927.8312163512968,550.,120
1,30,0.25,5346,915,539,927.8312163512968,550.,120
1,30,0.25,4300,925,545,927.8312163512968,550.,120
1,30,0.25,4848,931,545,927.8312163512968,550.,120
1,30,0.25,4031,918,552,927.8312163512968,550.,120
1,30,0.25,4582,908,544,927.8312163512968,550.,120
1,30,0.25,4764,916,534,927.8312163512968,550.,120
1,30,0.25,4629,916,542,927.8312163512968,550.,120
1,45,1,7510,514,506,500.,550.,90
1,45,1,8204,521,495,500.,550.,90
1,45,1,8667,500,514,500.,550.,90
1,45,1,5260,456,524,500.,550.,90
1,45,1,5855,352,422,500.,550.,90
1,45,1,6904,481,521,500.,550.,90
1,45,1,4859,371,482,500.,550.,90
1,45,1,6026,477,486,500.,550.,90
1,45,1,4737,452,503,500.,550.,90
1,45,1,5845,488,465,500.,550.,90
1,30,0.5,6451,858,540,855.6624327025936,550.,120
1,30,0.5,5965,856,546,855.6624327025936,550.,120
1,30,0.5,6708,840,572,855.6624327025936,550.,120
1,30,0.5,5905,853,527,855.6624327025936,550.,120
1,30,0.5,5030,854,523,855.6624327025936,550.,120
1,30,0.5,5213,836,532,855.6624327025936,550.,120
1,30,0.5,5177,827,539,855.6624327025936,550.,120
1,30,0.5,4982,849,534,855.6624327025936,550.,120
1,30,0.5,3971,842,520,855.6624327025936,550.,120
1,30,0.5,5591,831,547,855.6624327025936,550.,120
1,30,0.1,5709,975,545,971.1324865405187,550.,120
1,30,0.1,6427,973,547,971.1324865405187,550.,120
1,30,0.1,11028,975,544,971.1324865405187,550.,120
1,30,0.1,5260,974,541,971.1324865405187,550.,120
1,30,0.1,5286,977,545,971.1324865405187,550.,120
1,30,0.1,5381,971,546,971.1324865405187,550.,120
1,30,0.1,5820,965,548,971.1324865405187,550.,120
1,30,0.1,5152,972,546,971.1324865405187,550.,120
1,30,0.1,4470,975,547,971.1324865405187,550.,120
1,30,0.1,4250,970,549,971.1324865405187,550.,120
1,45,0.1,7864,948,551,950.,550.,90
1,45,0.1,6172,956,544,950.,550.,90
1,45,0.1,7718,951,539,950.,550.,90
1,45,0.1,6149,957,542,950.,550.,90
1,45,0.1,10241,944,545,950.,550.,90
1,45,0.1,10084,945,549,950.,550.,90
1,45,0.1,4714,958,545,950.,550.,90
1,45,0.1,6090,942,546,950.,550.,90
1,45,0.1,5602,950,552,950.,550.,90
1,45,0.1,4665,947,542,950.,550.,90
1,30,1,8971,702,508,711.3248654051871,550.,120
1,30,1,8413,688,483,711.3248654051871,550.,120
1,30,1,9277,716,496,711.3248654051871,550.,120
1,30,1,5212,685,491,711.3248654051871,550.,120
1,30,1,5869,704,503,711.3248654051871,550.,120
1,30,1,4054,704,521,711.3248654051871,550.,120
1,30,1,6091,689,522,711.3248654051871,550.,120
1,30,1,5956,725,500,711.3248654051871,550.,120
1,30,1,6516,686,495,711.3248654051871,550.,120
1,30,1,6246,698,512,711.3248654051871,550.,120
1,30,0.75,7436,806,546,783.4936490538903,550.,120
1,30,0.75,9714,780,533,783.4936490538903,550.,120
1,30,0.75,7622,762,517,783.4936490538903,550.,120
1,30,0.75,8951,778,541,783.4936490538903,550.,120
1,30,0.75,5346,748,496,783.4936490538903,550.,120
1,30,0.75,5711,736,504,783.4936490538903,550.,120
1,30,0.75,5261,795,556,783.4936490538903,550.,120
1,30,0.75,4823,774,529,783.4936490538903,550.,120
1,30,0.75,6249,760,522,783.4936490538903,550.,120
1,30,0.75,6759,750,508,783.4936490538903,550.,120
1,45,0.5,8471,749,524,750.,550.,90
1,45,0.5,7757,729,526,750.,550.,90
1,45,0.5,5662,767,530,750.,550.,90
1,45,0.5,5040,730,526,750.,550.,90
1,45,0.5,6430,715,531,750.,550.,90
1,45,0.5,5724,736,533,750.,550.,90
1,45,0.5,5323,735,533,750.,550.,90
1,45,0.5,5737,720,548,750.,550.,90
1,45,0.5,5920,747,518,750.,550.,90
1,45,0.5,5407,757,520,750.,550.,90
1,45,0.25,8214,860,543,875.,550.,90
1,45,0.25,8547,853,547,875.,550.,90
1,45,0.25,7487,872,545,875.,550.,90
1,45,0.25,5393,860,535,875.,550.,90
1,45,0.25,5297,858,540,875.,550.,90
1,45,0.25,5333,862,528,875.,550.,90
1,45,0.25,6699,852,546,875.,550.,90
1,45,0.25,5237,855,546,875.,550.,90
1,45,0.25,5054,848,539,875.,550.,90
1,45,0.25,3800,855,544,875.,550.,90
1,60,0.1,7950,892,551,913.3974596215561,550.,60
1,60,0.1,13160,908,544,913.3974596215561,550.,60
1,60,0.1,4650,886,544,913.3974596215561,550.,60
1,60,0.1,6062,896,554,913.3974596215561,550.,60
1,60,0.1,5163,895,543,913.3974596215561,550.,60
1,60,0.1,5736,903,542,913.3974596215561,550.,60
1,60,0.1,5177,904,545,913.3974596215561,550.,60
1,60,0.1,5285,901,538,913.3974596215561,550.,60
1,60,0.1,4348,904,545,913.3974596215561,550.,60
1,60,0.1,5286,886,536,913.3974596215561,550.,60
1,45,0.75,7585,650,499,625.,550.,90
1,45,0.75,6782,619,487,625.,550.,90
1,45,0.75,5515,638,530,625.,550.,90
1,45,0.75,8048,645,552,625.,550.,90
1,45,0.75,4237,571,523,625.,550.,90
1,45,0.75,5029,583,538,625.,550.,90
1,45,0.75,7260,563,504,625.,550.,90
1,45,0.75,5298,577,514,625.,550.,90
1,45,0.75,4641,589,521,625.,550.,90
1,45,0.75,5773,575,507,625.,550.,90
2,45,0.5,9511,776,565,750.,550.,90
2,45,0.5,6357,762,562,750.,550.,90
2,45,0.5,5815,739,542,750.,550.,90
2,45,0.5,4224,759,565,750.,550.,90
2,45,0.5,3784,760,550,750.,550.,90
2,45,0.5,4226,757,551,750.,550.,90
2,45,0.5,6260,750,550,750.,550.,90
2,45,0.5,6968,761,563,750.,550.,90
2,45,0.5,7225,756,566,750.,550.,90
2,45,0.5,9144,749,557,750.,550.,90
2,60,0.25,8435,824,559,783.4936490538903,550.,60
2,60,0.25,7930,807,571,783.4936490538903,550.,60
2,60,0.25,5749,797,576,783.4936490538903,550.,60
2,60,0.25,4415,795,558,783.4936490538903,550.,60
2,60,0.25,3539,801,566,783.4936490538903,550.,60
2,60,0.25,5813,824,573,783.4936490538903,550.,60
2,60,0.25,5089,784,566,783.4936490538903,550.,60
2,60,0.25,5552,797,560,783.4936490538903,550.,60
2,60,0.25,5272,789,569,783.4936490538903,550.,60
2,60,0.25,3662,783,570,783.4936490538903,550.,60
2,60,0.75,5233,464,585,350.480947161671,550.,60
2,60,0.75,6268,408,594,350.480947161671,550.,60
2,60,0.75,4539,351,567,350.480947161671,550.,60
2,60,0.75,4620,338,582,350.480947161671,550.,60
2,60,0.75,4027,407,562,350.480947161671,550.,60
2,60,0.75,4825,360,567,350.480947161671,550.,60
2,60,0.75,6280,392,588,350.480947161671,550.,60
2,60,0.75,4818,391,613,350.480947161671,550.,60
2,60,0.75,5120,434,593,350.480947161671,550.,60
2,60,0.75,6289,351,570,350.480947161671,550.,60
2,30,0.75,5816,774,537,783.4936490538903,550.,120
2,30,0.75,5572,773,565,783.4936490538903,550.,120
2,30,0.75,7285,752,580,783.4936490538903,550.,120
2,30,0.75,4209,774,595,783.4936490538903,550.,120
2,30,0.75,4297,790,553,783.4936490538903,550.,120
2,30,0.75,4567,767,601,783.4936490538903,550.,120
2,30,0.75,4295,777,590,783.4936490538903,550.,120
2,30,0.75,4001,768,564,783.4936490538903,550.,120
2,30,0.75,4769,788,554,783.4936490538903,550.,120
2,30,0.75,5016,784,582,783.4936490538903,550.,120
2,45,0.1,4916,952,550,950.,550.,90
2,45,0.1,6361,962,551,950.,550.,90
2,45,0.1,5702,958,549,950.,550.,90
2,45,0.1,5845,960,556,950.,550.,90
2,45,0.1,4206,962,550,950.,550.,90
2,45,0.1,8882,957,545,950.,550.,90
2,45,0.1,5166,952,551,950.,550.,90
2,45,0.1,4301,955,557,950.,550.,90
2,45,0.1,4447,940,555,950.,550.,90
2,45,0.1,4198,948,550,950.,550.,90
2,60,0.5,5192,652,581,566.9872981077807,550.,60
2,60,0.5,6868,592,575,566.9872981077807,550.,60
2,60,0.5,6736,621,579,566.9872981077807,550.,60
2,60,0.5,4606,546,564,566.9872981077807,550.,60
2,60,0.5,6375,625,573,566.9872981077807,550.,60
2,60,0.5,4541,586,592,566.9872981077807,550.,60
2,60,0.5,4646,613,554,566.9872981077807,550.,60
2,60,0.5,4557,603,559,566.9872981077807,550.,60
2,60,0.5,5456,683,585,566.9872981077807,550.,60
2,60,0.5,5233,600,561,566.9872981077807,550.,60
2,30,0.25,5966,923,556,927.8312163512968,550.,120
2,30,0.25,5723,939,563,927.8312163512968,550.,120
2,30,0.25,5241,925,566,927.8312163512968,550.,120
2,30,0.25,6407,921,552,927.8312163512968,550.,120
2,30,0.25,5188,920,558,927.8312163512968,550.,120
2,30,0.25,4256,938,559,927.8312163512968,550.,120
2,30,0.25,5967,928,556,927.8312163512968,550.,120
2,30,0.25,5132,916,566,927.8312163512968,550.,120
2,30,0.25,5505,941,560,927.8312163512968,550.,120
2,30,0.25,4951,932,563,927.8312163512968,550.,120
2,45,1,6894,562,543,500.,550.,90
2,45,1,4131,466,555,500.,550.,90
2,45,1,4327,503,574,500.,550.,90
2,45,1,5729,473,613,500.,550.,90
2,45,1,7513,523,569,500.,550.,90
2,45,1,4629,536,549,500.,550.,90
2,45,1,6767,505,558,500.,550.,90
2,45,1,6197,507,587,500.,550.,90
2,45,1,6489,521,526,500.,550.,90
2,45,1,10554,500,550,500.,550.,90
2,30,0.1,5198,978,553,971.1324865405187,550.,120
2,30,0.1,4978,973,550,971.1324865405187,550.,120
2,30,0.1,4529,972,551,971.1324865405187,550.,120
2,30,0.1,4753,975,554,971.1324865405187,550.,120
2,30,0.1,5798,972,554,971.1324865405187,550.,120
2,30,0.1,5666,972,557,971.1324865405187,550.,120
2,30,0.1,5414,972,552,971.1324865405187,550.,120
2,30,0.1,5182,969,553,971.1324865405187,550.,120
2,30,0.1,5123,978,548,971.1324865405187,550.,120
2,30,0.1,4474,973,552,971.1324865405187,550.,120
2,30,1,7056,717,557,711.3248654051871,550.,120
2,30,1,5531,716,566,711.3248654051871,550.,120
2,30,1,4204,703,574,711.3248654051871,550.,120
2,30,1,6097,712,551,711.3248654051871,550.,120
2,30,1,4326,681,535,711.3248654051871,550.,120
2,30,1,4268,681,555,711.3248654051871,550.,120
2,30,1,5357,691,581,711.3248654051871,550.,120
2,30,1,5818,750,543,711.3248654051871,550.,120
2,30,1,6224,695,543,711.3248654051871,550.,120
2,30,1,7584,711,583,711.3248654051871,550.,120
2,60,0.1,5282,918,551,913.3974596215561,550.,60
2,60,0.1,3492,916,562,913.3974596215561,550.,60
2,60,0.1,5159,907,559,913.3974596215561,550.,60
2,60,0.1,7544,916,559,913.3974596215561,550.,60
2,60,0.1,4190,911,557,913.3974596215561,550.,60
2,60,0.1,5544,911,556,913.3974596215561,550.,60
2,60,0.1,5379,903,548,913.3974596215561,550.,60
2,60,0.1,5375,924,555,913.3974596215561,550.,60
2,60,0.1,8802,915,560,913.3974596215561,550.,60
2,60,0.1,4450,923,556,913.3974596215561,550.,60
2,60,1,4782,212,599,133.9745962155614,550.,60
2,60,1,6378,344,532,133.9745962155614,550.,60
2,60,1,5201,276,571,133.9745962155614,550.,60
2,60,1,3986,241,574,133.9745962155614,550.,60
2,60,1,5981,181,555,133.9745962155614,550.,60
2,60,1,4931,206,579,133.9745962155614,550.,60
2,60,1,6181,241,534,133.9745962155614,550.,60
2,60,1,5651,257,573,133.9745962155614,550.,60
2,60,1,5839,153,563,133.9745962155614,550.,60
2,60,1,5382,214,545,133.9745962155614,550.,60
2,45,0.25,4379,874,576,875.,550.,90
2,45,0.25,6569,883,565,875.,550.,90
2,45,0.25,5696,882,560,875.,550.,90
2,45,0.25,4401,871,558,875.,550.,90
2,45,0.25,3587,868,566,875.,550.,90
2,45,0.25,6879,881,566,875.,550.,90
2,45,0.25,5363,877,558,875.,550.,90
2,45,0.25,5477,866,552,875.,550.,90
2,45,0.25,4816,878,562,875.,550.,90
2,45,0.25,4986,881,566,875.,550.,90
2,30,0.5,23500,862,582,855.6624327025936,550.,120
2,30,0.5,4949,868,563,855.6624327025936,550.,120
2,30,0.5,5210,868,573,855.6624327025936,550.,120
2,30,0.5,3723,856,586,855.6624327025936,550.,120
2,30,0.5,6132,820,580,855.6624327025936,550.,120
2,30,0.5,5616,851,571,855.6624327025936,550.,120
2,30,0.5,6121,855,580,855.6624327025936,550.,120
2,30,0.5,4273,868,585,855.6624327025936,550.,120
2,30,0.5,4372,856,576,855.6624327025936,550.,120
2,30,0.5,4431,853,550,855.6624327025936,550.,120
2,45,0.75,6988,641,545,625.,550.,90
2,45,0.75,3567,679,563,625.,550.,90
2,45,0.75,4894,649,592,625.,550.,90
2,45,0.75,6563,631,566,625.,550.,90
2,45,0.75,6915,645,572,625.,550.,90
2,45,0.75,6972,648,583,625.,550.,90
2,45,0.75,6385,613,560,625.,550.,90
2,45,0.75,4515,627,545,625.,550.,90
2,45,0.75,10075,625,553,625.,550.,90
2,45,0.75,5318,608,570,625.,550.,90
3,30,0.5,22015,767,766,855.6624327025936,550.,120
3,30,0.5,4671,852,570,855.6624327025936,550.,120
3,30,0.5,5224,879,561,855.6624327025936,550.,120
3,30,0.5,6520,894,550,855.6624327025936,550.,120
3,30,0.5,7327,858,550,855.6624327025936,550.,120
3,30,0.5,37996,876,556,855.6624327025936,550.,120
3,30,0.5,5407,871,553,855.6624327025936,550.,120
3,30,0.5,6695,868,567,855.6624327025936,550.,120
3,30,0.5,12711,843,554,855.6624327025936,550.,120
3,30,0.5,6215,814,544,855.6624327025936,550.,120
3,45,0.1,5328,984,569,950.,550.,90
3,45,0.1,13327,975,555,950.,550.,90
3,45,0.1,5392,965,550,950.,550.,90
3,45,0.1,9784,956,553,950.,550.,90
3,45,0.1,10747,956,549,950.,550.,90
3,45,0.1,17943,948,556,950.,550.,90
3,45,0.1,17719,947,544,950.,550.,90
3,45,0.1,7550,936,554,950.,550.,90
3,45,0.1,4000,972,550,950.,550.,90
3,45,0.1,7747,926,545,950.,550.,90
3,60,0.1,7552,996,587,913.3974596215561,550.,60
3,60,0.1,8817,926,555,913.3974596215561,550.,60
3,60,0.1,7055,925,546,913.3974596215561,550.,60
3,60,0.1,24983,940,549,913.3974596215561,550.,60
3,60,0.1,52015,948,550,913.3974596215561,550.,60
3,60,0.1,44851,952,544,913.3974596215561,550.,60
3,60,0.1,9607,956,545,913.3974596215561,550.,60
3,60,0.1,28824,933,549,913.3974596215561,550.,60
3,60,0.1,25638,952,546,913.3974596215561,550.,60
3,60,0.1,13091,904,550,913.3974596215561,550.,60
3,30,1,52635,750,623,711.3248654051871,550.,120
3,30,1,6815,739,566,711.3248654051871,550.,120
3,30,1,13994,733,514,711.3248654051871,550.,120
3,30,1,7344,604,547,711.3248654051871,550.,120
3,30,1,24064,691,565,711.3248654051871,550.,120
3,30,1,6519,571,582,711.3248654051871,550.,120
3,30,1,59348,738,537,711.3248654051871,550.,120
3,30,1,4543,746,555,711.3248654051871,550.,120
3,30,1,3552,791,544,711.3248654051871,550.,120
3,30,1,4511,714,571,711.3248654051871,550.,120
3,45,0.25,5159,917,555,875.,550.,90
3,45,0.25,25610,804,535,875.,550.,90
3,45,0.25,5103,882,553,875.,550.,90
3,45,0.25,34075,914,550,875.,550.,90
3,45,0.25,15671,871,543,875.,550.,90
3,45,0.25,26180,924,555,875.,550.,90
3,45,0.25,12144,898,559,875.,550.,90
3,45,0.25,8640,903,541,875.,550.,90
3,45,0.25,68659,872,546,875.,550.,90
3,45,0.25,7496,884,542,875.,550.,90
3,60,0.75,6823,712,592,350.480947161671,550.,60
3,60,0.75,8248,625,545,350.480947161671,550.,60
3,60,0.75,5367,537,550,350.480947161671,550.,60
3,60,0.75,20839,647,538,350.480947161671,550.,60
3,60,0.75,6367,321,538,350.480947161671,550.,60
3,60,0.75,3519,626,520,350.480947161671,550.,60
3,60,0.75,3935,604,534,350.480947161671,550.,60
3,60,0.75,19831,568,516,350.480947161671,550.,60
3,60,0.75,16626,621,533,350.480947161671,550.,60
3,60,0.75,6000,458,503,350.480947161671,550.,60
3,45,0.75,4584,741,558,625.,550.,90
3,45,0.75,10191,789,574,625.,550.,90
3,45,0.75,4175,299,533,625.,550.,90
3,45,0.75,15199,304,475,625.,550.,90
3,45,0.75,54858,415,486,625.,550.,90
3,45,0.75,7823,641,542,625.,550.,90
3,45,0.75,12904,720,547,625.,550.,90
3,45,0.75,54919,793,562,625.,550.,90
3,45,0.75,17887,631,529,625.,550.,90
3,45,0.75,52200,663,528,625.,550.,90
3,60,1,5271,485,577,133.9745962155614,550.,60
3,60,1,5247,427,514,133.9745962155614,550.,60
3,60,1,7136,98,523,133.9745962155614,550.,60
3,60,1,4815,63,559,133.9745962155614,550.,60
3,60,1,4272,178,489,133.9745962155614,550.,60
3,60,1,7959,226,499,133.9745962155614,550.,60
3,60,1,23655,428,534,133.9745962155614,550.,60
3,60,1,24616,536,523,133.9745962155614,550.,60
3,60,1,13183,559,536,133.9745962155614,550.,60
3,60,1,5663,360,468,133.9745962155614,550.,60
3,45,0.5,11600,773,559,750.,550.,90
3,45,0.5,4048,838,544,750.,550.,90
3,45,0.5,6032,625,539,750.,550.,90
3,45,0.5,4439,613,562,750.,550.,90
3,45,0.5,4208,642,536,750.,550.,90
3,45,0.5,14504,762,548,750.,550.,90
3,45,0.5,4719,685,552,750.,550.,90
3,45,0.5,19143,834,544,750.,550.,90
3,45,0.5,8994,792,531,750.,550.,90
3,45,0.5,3511,810,538,750.,550.,90
3,30,0.1,9775,974,550,971.1324865405187,550.,120
3,30,0.1,33226,966,550,971.1324865405187,550.,120
3,30,0.1,15758,967,553,971.1324865405187,550.,120
3,30,0.1,47919,971,545,971.1324865405187,550.,120
3,30,0.1,12415,975,551,971.1324865405187,550.,120
3,30,0.1,5632,966,553,971.1324865405187,550.,120
3,30,0.1,10558,966,550,971.1324865405187,550.,120
3,30,0.1,4039,963,547,971.1324865405187,550.,120
3,30,0.1,4695,951,554,971.1324865405187,550.,120
3,30,0.1,5111,952,547,971.1324865405187,550.,120
3,60,0.25,12563,888,547,783.4936490538903,550.,60
3,60,0.25,10656,860,538,783.4936490538903,550.,60
3,60,0.25,4191,815,533,783.4936490538903,550.,60
3,60,0.25,180416,894,548,783.4936490538903,550.,60
3,60,0.25,6131,830,541,783.4936490538903,550.,60
3,60,0.25,5199,878,548,783.4936490538903,550.,60
3,60,0.25,3743,778,532,783.4936490538903,550.,60
3,60,0.25,10864,831,540,783.4936490538903,550.,60
3,60,0.25,8838,806,540,783.4936490538903,550.,60
3,60,0.25,13872,856,541,783.4936490538903,550.,60
3,60,0.5,4808,804,535,566.9872981077807,550.,60
3,60,0.5,8183,816,553,566.9872981077807,550.,60
3,60,0.5,65576,735,541,566.9872981077807,550.,60
3,60,0.5,6919,702,542,566.9872981077807,550.,60
3,60,0.5,135190,747,545,566.9872981077807,550.,60
3,60,0.5,9703,721,530,566.9872981077807,550.,60
3,60,0.5,6951,695,547,566.9872981077807,550.,60
3,60,0.5,5328,725,540,566.9872981077807,550.,60
3,60,0.5,4703,594,526,566.9872981077807,550.,60
3,60,0.5,6799,687,517,566.9872981077807,550.,60
3,30,0.25,17183,940,556,927.8312163512968,550.,120
3,30,0.25,3952,903,553,927.8312163512968,550.,120
3,30,0.25,4800,902,543,927.8312163512968,550.,120
3,30,0.25,5887,941,547,927.8312163512968,550.,120
3,30,0.25,7855,938,559,927.8312163512968,550.,120
3,30,0.25,5567,927,550,927.8312163512968,550.,120
3,30,0.25,4295,944,550,927.8312163512968,550.,120
3,30,0.25,6111,948,556,927.8312163512968,550.,120
3,30,0.25,3959,950,559,927.8312163512968,550.,120
3,30,0.25,3943,931,551,927.8312163512968,550.,120
3,30,0.75,16529,840,558,783.4936490538903,550.,120
3,30,0.75,14495,831,582,783.4936490538903,550.,120
3,30,0.75,6927,717,559,783.4936490538903,550.,120
3,30,0.75,345467,786,548,783.4936490538903,550.,120
3,30,0.75,4487,806,565,783.4936490538903,550.,120
3,30,0.75,7255,756,555,783.4936490538903,550.,120
3,30,0.75,6738,819,552,783.4936490538903,550.,120
3,30,0.75,9361,835,556,783.4936490538903,550.,120
3,30,0.75,20751,802,556,783.4936490538903,550.,120
3,30,0.75,9602,834,545,783.4936490538903,550.,120
3,45,1,3671,174,493,500.,550.,90
3,45,1,4078,189,479,500.,550.,90
3,45,1,19538,268,491,500.,550.,90
3,45,1,21592,576,527,500.,550.,90
3,45,1,14384,681,569,500.,550.,90
3,45,1,6991,649,562,500.,550.,90
3,45,1,14759,548,514,500.,550.,90
3,45,1,9072,642,514,500.,550.,90
3,45,1,5520,504,526,500.,550.,90
3,45,1,8049,663,543,500.,550.,90
4,30,0.75,34787,799,549,783.4936490538903,550.,120
4,30,0.75,8672,828,521,783.4936490538903,550.,120
4,30,0.75,5422,766,550,783.4936490538903,550.,120
4,30,0.75,6851,775,536,783.4936490538903,550.,120
4,30,0.75,8437,784,550,783.4936490538903,550.,120
4,30,0.75,5808,764,516,783.4936490538903,550.,120
4,30,0.75,3312,788,544,783.4936490538903,550.,120
4,30,0.75,5906,774,514,783.4936490538903,550.,120
4,30,0.75,5361,768,530,783.4936490538903,550.,120
4,30,0.75,7170,774,540,783.4936490538903,550.,120
4,30,1,7529,674,562,711.3248654051871,550.,120
4,30,1,8221,765,514,711.3248654051871,550.,120
4,30,1,9436,740,518,711.3248654051871,550.,120
4,30,1,10168,736,527,711.3248654051871,550.,120
4,30,1,6872,716,530,711.3248654051871,550.,120
4,30,1,4892,668,550,711.3248654051871,550.,120
4,30,1,5344,684,556,711.3248654051871,550.,120
4,30,1,6645,676,536,711.3248654051871,550.,120
4,30,1,5150,668,492,711.3248654051871,550.,120
4,30,1,6153,698,534,711.3248654051871,550.,120
4,60,0.1,5480,913,553,913.3974596215561,550.,60
4,60,0.1,6824,910,551,913.3974596215561,550.,60
4,60,0.1,9868,908,547,913.3974596215561,550.,60
4,60,0.1,7063,904,549,913.3974596215561,550.,60
4,60,0.1,8326,920,542,913.3974596215561,550.,60
4,60,0.1,7092,926,542,913.3974596215561,550.,60
4,60,0.1,7769,902,540,913.3974596215561,550.,60
4,60,0.1,7076,910,542,913.3974596215561,550.,60
4,60,0.1,3852,898,550,913.3974596215561,550.,60
4,60,0.1,4739,892,548,913.3974596215561,550.,60
4,60,0.75,6682,330,544,350.480947161671,550.,60
4,60,0.75,7605,308,510,350.480947161671,550.,60
4,60,0.75,8307,307,524,350.480947161671,550.,60
4,60,0.75,7935,224,522,350.480947161671,550.,60
4,60,0.75,7544,232,482,350.480947161671,550.,60
4,60,0.75,4625,266,502,350.480947161671,550.,60
4,60,0.75,7086,236,474,350.480947161671,550.,60
4,60,0.75,8538,160,476,350.480947161671,550.,60
4,60,0.75,5053,202,482,350.480947161671,550.,60
4,60,0.75,10487,224,478,350.480947161671,550.,60
4,30,0.5,7947,884,548,855.6624327025936,550.,120
4,30,0.5,6885,883,539,855.6624327025936,550.,120
4,30,0.5,10051,849,547,855.6624327025936,550.,120
4,30,0.5,4948,865,538,855.6624327025936,550.,120
4,30,0.5,11957,846,534,855.6624327025936,550.,120
4,30,0.5,6996,846,528,855.6624327025936,550.,120
4,30,0.5,5028,850,518,855.6624327025936,550.,120
4,30,0.5,4928,846,542,855.6624327025936,550.,120
4,30,0.5,5351,822,548,855.6624327025936,550.,120
4,30,0.5,6061,854,522,855.6624327025936,550.,120
4,45,0.5,11582,745,541,750.,550.,90
4,45,0.5,11198,756,535,750.,550.,90
4,45,0.5,5279,752,536,750.,550.,90
4,45,0.5,9323,785,535,750.,550.,90
4,45,0.5,5134,756,536,750.,550.,90
4,45,0.5,6890,688,526,750.,550.,90
4,45,0.5,7111,734,522,750.,550.,90
4,45,0.5,28856,646,516,750.,550.,90
4,45,0.5,7914,760,512,750.,550.,90
4,45,0.5,5228,754,512,750.,550.,90
4,30,0.1,4154,972,548,971.1324865405187,550.,120
4,30,0.1,5774,976,546,971.1324865405187,550.,120
4,30,0.1,7280,977,547,971.1324865405187,550.,120
4,30,0.1,8127,970,546,971.1324865405187,550.,120
4,30,0.1,4440,974,553,971.1324865405187,550.,120
4,30,0.1,7466,972,547,971.1324865405187,550.,120
4,30,0.1,7581,964,550,971.1324865405187,550.,120
4,30,0.1,6522,970,544,971.1324865405187,550.,120
4,30,0.1,4900,978,542,971.1324865405187,550.,120
4,30,0.1,5040,970,546,971.1324865405187,550.,120
4,60,0.5,8168,497,511,566.9872981077807,550.,60
4,60,0.5,9571,526,519,566.9872981077807,550.,60
4,60,0.5,5868,575,506,566.9872981077807,550.,60
4,60,0.5,7254,580,518,566.9872981077807,550.,60
4,60,0.5,9467,470,518,566.9872981077807,550.,60
4,60,0.5,8743,556,524,566.9872981077807,550.,60
4,60,0.5,7464,544,500,566.9872981077807,550.,60
4,60,0.5,11318,496,478,566.9872981077807,550.,60
4,60,0.5,7379,546,498,566.9872981077807,550.,60
4,60,0.5,8216,510,488,566.9872981077807,550.,60
4,60,1,16168,46,556,133.9745962155614,550.,60
4,60,1,7593,18,506,133.9745962155614,550.,60
4,60,1,8489,132,497,133.9745962155614,550.,60
4,60,1,8065,179,498,133.9745962155614,550.,60
4,60,1,14163,36,520,133.9745962155614,550.,60
